step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy
777,3221576,6216,0.005332921722825667,0.75,0.958904109589041,0.004022482383639185,0.5,0.9404761904761905
778,3226640,6224,0.004135870030554556,0.75,0.9651162790697675,,,
779,3229016,6232,0.01027222246527228,0.625,0.9538461538461539,,,
780,3231328,6240,0.009748514105224374,0.625,0.958904109589041,,,
781,3233320,6248,0.008092428348388227,0.75,0.9701492537313433,,,
782,3237360,6256,0.008626393803626668,0.625,0.9444444444444444,,,
783,3240760,6264,0.008376124777841979,0.5,0.9512195121951219,,,
784,3244352,6272,0.007539656286278852,0.875,0.9866666666666667,,,
785,3248392,6280,0.006530625222843185,0.625,0.9615384615384616,0.00701483625226603,1.0,1.0
786,3251024,6288,0.008900446821332144,0.625,0.9473684210526315,,,
787,3254936,6296,0.006609033338804893,0.75,0.9767441860465116,,,
788,3258144,6304,0.006734585440264258,0.75,0.972972972972973,,,
789,3266024,6312,0.0046559058490750534,1.0,1.0,,,
790,3269680,6320,0.006509358376324539,0.875,0.9863013698630136,,,
791,3272760,6328,0.007229976418210898,0.75,0.9777777777777777,,,
792,3276608,6336,0.00708642248733086,0.75,0.9710144927536232,,,
793,3279560,6344,0.0069890316482561785,0.875,0.987012987012987,0.005388923124581134,0.75,0.9710144927536232
794,3283152,6352,0.0073698543814830755,0.5,0.9074074074074074,,,
795,3287640,6360,0.005386834779017076,0.75,0.9672131147540983,,,
796,3290912,6368,0.008135486774919046,0.625,0.9647058823529412,,,
797,3296040,6376,0.004919990827915433,0.75,0.9692307692307692,,,
798,3299056,6384,0.007445300950503106,0.875,0.987012987012987,,,
799,3302904,6392,0.00844724244190298,0.625,0.953125,,,
800,3306752,6400,0.005948774621170822,0.875,0.9777777777777777,,,
801,3308808,6408,0.007830016819804515,0.75,0.9787234042553191,0.009246519518992727,0.75,0.967741935483871
802,3315984,6416,0.0050790273917829,0.5,0.9310344827586207,,,
803,3323032,6424,0.005083072189684856,0.75,0.9726027397260274,,,
804,3326112,6432,0.006693360725827613,0.75,0.9764705882352941,,,
805,3329064,6440,0.006735130658437606,0.75,0.9701492537313433,,,
806,3332720,6448,0.008087672577580968,0.375,0.9210526315789473,,,
807,3337272,6456,0.006148763772302813,0.625,0.9620253164556962,,,
808,3342336,6464,0.007908640999058553,0.625,0.9529411764705882,,,
809,3345352,6472,0.010148675612774759,0.75,0.9761904761904762,0.0075526789610613106,0.875,0.9879518072289156
810,3348880,6480,0.004800808472040167,1.0,1.0,,,
811,3351256,6488,0.008317694564716023,0.75,0.975,,,
812,3354912,6496,0.007077971259099537,0.875,0.9833333333333333,,,
813,3358376,6504,0.0066885580601772155,0.75,0.9772727272727273,,,
814,3362416,6512,0.005042760234092787,0.875,0.9850746268656716,,,
815,3371064,6520,0.0029331312480325973,0.875,0.9876543209876543,,,
816,3375360,6528,0.009624664175390842,0.375,0.9285714285714286,,,
817,3382984,6536,0.0041897761743642774,1.0,1.0,0.008029707962826042,1.0,1.0
818,3386320,6544,0.0053051550032694825,0.875,0.9886363636363636,,,
819,3388184,6552,0.012461312492675045,0.5,0.9390243902439024,,,
820,3390880,6560,0.01113463050194123,0.625,0.9418604651162791,,,
821,3397352,6568,0.0055590225520994515,0.5,0.9528301886792453,,,
822,3400880,6576,0.008276648326058235,0.75,0.9772727272727273,,,
823,3403576,6584,0.011471153096326665,0.5,0.927536231884058,,,
824,3406784,6592,0.007550215160151957,0.875,0.9705882352941176,,,
825,3409928,6600,0.007972017922558177,0.625,0.9647058823529412,0.007603171231373325,0.5,0.948051948051948
826,3413200,6608,0.006508758021459854,0.75,0.9733333333333334,,,
827,3415640,6616,0.009851844499636386,0.625,0.958904109589041,,,
828,3419296,6624,0.006545179563337158,0.875,0.9857142857142858,,,
829,3421352,6632,0.007581271234688116,0.875,0.9916666666666667,,,
830,3425712,6640,0.00754474761592592,0.5,0.9393939393939394,,,
831,3428536,6648,0.008002643842579189,0.75,0.975,,,
832,3430848,6656,0.009843526720688688,0.75,0.974025974025974,,,
833,3433736,6664,0.008866865849234153,0.5,0.927536231884058,0.00914026646164724,0.875,0.9875
834,3438544,6672,0.006774448573736067,0.5,0.9425287356321839,,,
835,3441944,6680,0.008230626992617883,0.5,0.9540229885057471,,,
836,3446048,6688,0.0071496333141221535,0.75,0.9746835443037974,,,
837,3449320,6696,0.005921460573279943,1.0,1.0,,,
838,3452144,6704,0.00830379279366266,0.625,0.9552238805970149,,,
839,3455544,6712,0.0045845194252806315,0.875,0.9857142857142858,,,
840,3459072,6720,0.007714928317903162,0.75,0.9761904761904762,,,
841,3461320,6728,0.009848562473735433,0.625,0.9594594594594594,0.004324806621482263,0.625,0.9625
842,3467088,6736,0.005273737353389078,0.75,0.9666666666666667,,,
843,3471384,6744,0.005740531266837432,0.75,0.9764705882352941,,,
844,3475296,6752,0.006656311199707753,0.875,0.9861111111111112,,,
845,3479080,6760,0.0056308680964854635,0.875,0.9818181818181818,,,
846,3482608,6768,0.00838616396323155,0.625,0.9545454545454546,,,
847,3485176,6776,0.011302185617530878,0.375,0.9180327868852459,,,
848,3488448,6784,0.005371389027854419,1.0,1.0,,,
849,3491272,6792,0.00707539912390508,0.75,0.9726027397260274,0.007795813995075771,0.625,0.96
850,3493648,6800,0.010328418440443226,0.625,0.9571428571428572,,,
851,3497688,6808,0.007811945317309864,0.625,0.9552238805970149,,,
852,3500256,6816,0.009747032693329275,0.625,0.9473684210526315,,,
853,3505448,6824,0.004957760554573631,0.75,0.9791666666666666,,,
854,3509104,6832,0.011004868652882997,0.5,0.9285714285714286,,,
855,3514040,6840,0.0074031650850146565,0.75,0.9767441860465116,,,
856,3519744,6848,0.004921353809907297,0.75,0.953125,,,
857,3521736,6856,0.007663492708532721,0.75,0.9759036144578314,0.005376908090113019,0.75,0.9636363636363636
858,3526928,6864,0.006060048388188485,0.625,0.9516129032258065,,,
859,3531032,6872,0.005910615444198451,0.875,0.9827586206896551,,,
860,3534816,6880,0.006862289301814535,0.625,0.95,,,
861,3537128,6888,0.009294286549986205,0.625,0.9166666666666666,,,
862,3539568,6896,0.010376587744633263,0.625,0.9428571428571428,,,
863,3543800,6904,0.007192509207298054,0.75,0.9770114942528736,,,
864,3553728,6912,0.003561680438838469,0.875,0.9861111111111112,,,
865,3557640,6920,0.006598909823326334,0.625,0.9565217391304348,0.007707722591491926,0.875,0.989247311827957
866,3560208,6928,0.008442080794063445,0.875,0.9904761904761905,,,
867,3563224,6936,0.01002044535114591,0.375,0.9358974358974359,,,
868,3568992,6944,0.007858624279201483,0.5,0.9107142857142857,,,
869,3572584,6952,0.0053741913936799545,0.75,0.9767441860465116,,,
870,3577648,6960,0.005560854328381975,0.625,0.9605263157894737,,,
871,3581944,6968,0.006083904708711976,0.875,0.9891304347826086,,,
872,3584512,6976,0.007951009305872874,0.625,0.9724770642201835,,,
873,3586696,6984,0.010682569578197102,0.625,0.9605263157894737,0.008336104090325896,0.5,0.9540229885057471
874,3590992,6992,0.004808859254989174,0.75,0.967741935483871,,,
875,3592984,7000,0.007506370871688523,0.875,0.9863013698630136,,,
876,3595616,7008,0.008904604094906584,0.875,0.9836065573770492,,,
877,3598696,7016,0.008686474807816131,0.75,0.9736842105263158,,,
878,3602416,7024,0.006925213870119489,0.75,0.9770114942528736,,,
879,3606392,7032,0.006951129715334658,0.5,0.9420289855072463,,,
880,3610176,7040,0.006216786833554199,0.75,0.9777777777777777,,,
881,3615816,7048,0.006211819426735899,0.625,0.968421052631579,0.006853774242656845,0.875,0.9875
882,3624592,7056,0.0032729507190641743,0.75,0.9753086419753086,,,
883,3631384,7064,0.0033175795420721547,0.875,0.9861111111111112,,,
884,3633760,7072,0.007621870833231395,0.75,0.9705882352941176,,,
885,3638632,7080,0.0067608447408965735,0.625,0.9583333333333334,,,
886,3642096,7088,0.007757781649012353,0.875,0.9772727272727273,,,
887,3647928,7096,0.0055129346993816036,0.625,0.9634146341463414,,,
888,3650496,7104,0.010037613618868733,0.5,0.9428571428571428,,,
889,3654216,7112,0.008631981402224934,0.75,0.9714285714285714,0.009996053148876229,0.875,0.9789473684210527
890,3657360,7120,0.010285556009751019,0.375,0.9242424242424242,,,
891,3661208,7128,0.006687171301990748,0.75,0.9736842105263158,,,
892,3666528,7136,0.0063410340402031175,0.75,0.9753086419753086,,,
893,3669736,7144,0.007153524705170797,0.875,0.9852941176470589,,,
894,3673584,7152,0.009505327857724137,0.625,0.9578947368421052,,,
895,3678712,7160,0.005045019254918566,0.875,0.9789473684210527,,,
896,3681472,7168,0.008259199127716136,0.625,0.953125,,,
897,3684168,7176,0.008070871487039902,0.875,0.9876543209876543,0.007458261101391492,0.75,0.971830985915493
898,3688208,7184,0.0057648330160953755,0.75,0.974025974025974,,,
899,3693144,7192,0.005523041915890658,0.875,0.9868421052631579,,,
900,3696608,7200,0.006257039503755242,0.625,0.9508196721311475,,,
901,3701352,7208,0.005169250999943101,0.75,0.9753086419753086,,,
902,3704240,7216,0.011285805338809799,0.625,0.9565217391304348,,,
903,3707832,7224,0.007890963383794039,0.625,0.961038961038961,,,
904,3710528,7232,0.008417214051855184,0.625,0.9655172413793104,,,
905,3714312,7240,0.008785597975844071,0.625,0.9298245614035088,0.004531641223869056,0.75,0.9726027397260274
906,3717264,7248,0.008486885233680738,0.625,0.9571428571428572,,,
907,3723032,7256,0.005117552034535277,0.75,0.9759036144578314,,,
908,3727072,7264,0.0059876820704323945,0.875,0.9841269841269841,,,
909,3730856,7272,0.008033435015266236,0.625,0.9647058823529412,,,
910,3734320,7280,0.00807879378657094,0.625,0.9523809523809523,,,
911,3738552,7288,0.004891877187400807,0.75,0.9761904761904762,,,
912,3747968,7296,0.004128865870461245,0.5,0.935064935064935,,,
913,3751368,7304,0.007114193383188831,0.875,0.9859154929577465,0.008571175303046788,0.5,0.9565217391304348
914,3754704,7312,0.00769951589633553,0.75,0.9777777777777777,,,
915,3757016,7320,0.007388590781491858,0.875,0.99,,,
916,3759712,7328,0.0064860127696893,0.875,0.9866666666666667,,,
917,3763560,7336,0.010398085286274743,0.25,0.8939393939393939,,,
918,3769200,7344,0.006433222574388248,0.625,0.9411764705882353,,,
919,3772664,7352,0.009452410788319961,0.5,0.9466666666666667,,,
920,3775296,7360,0.007669042996110072,0.75,0.9777777777777777,,,
921,3776904,7368,0.009116229559490891,0.75,0.9736842105263158,0.006756904183737766,0.75,0.9634146341463414
922,3783440,7376,0.004815960567793876,0.75,0.971830985915493,,,
923,3785944,7384,0.012370309095088064,0.5,0.9473684210526315,,,
924,3790752,7392,0.006828692998681144,0.5,0.9,,,
925,3793896,7400,0.008239083674071127,0.5,0.9420289855072463,,,
926,3798448,7408,0.004904032759607116,0.75,0.967741935483871,,,
927,3803256,7416,0.005551254712234151,0.75,0.9710144927536232,,,
928,3806784,7424,0.008046656218661517,0.5,0.9452054794520548,,,
929,3809160,7432,0.00864520899635159,0.75,0.9666666666666667,0.006766309365232609,0.625,0.9629629629629629
930,3811984,7440,0.0076926160969975595,0.625,0.9558823529411765,,,
931,3814616,7448,0.008124453955374561,0.875,0.9824561403508771,,,
932,3819168,7456,0.006133766883757995,0.5,0.96,,,
933,3822248,7464,0.007324761753944107,0.875,0.9850746268656716,,,
934,3826480,7472,0.006906973746803338,0.375,0.9152542372881356,,,
935,3829176,7480,0.007261955119745258,0.75,0.9722222222222222,,,
936,3833152,7488,0.006899351536955967,0.625,0.9571428571428572,,,
937,3837064,7496,0.007173107822075914,0.25,0.9047619047619048,0.0036372854891574104,0.75,0.9764705882352941
938,3839888,7504,0.009265681160024406,0.625,0.95,,,
939,3843224,7512,0.006469048044984645,0.75,0.9761904761904762,,,
940,3846496,7520,0.009226642243473374,0.625,0.963855421686747,,,
941,3851944,7528,0.00615430111039156,0.75,0.974025974025974,,,
942,3855408,7536,0.008166727836841277,0.5,0.9436619718309859,,,
943,3859768,7544,0.0063353168651549266,0.75,0.9726027397260274,,,
944,3863488,7552,0.006096043317219013,0.75,0.978021978021978,,,
945,3868808,7560,0.005265359515762535,0.875,0.987012987012987,0.008655821177143783,0.625,0.9315068493150684
946,3870608,7568,0.009640057342808506,0.875,0.9878048780487805,,,
947,3878296,7576,0.0044679295482883035,0.625,0.9745762711864406,,,
948,3881632,7584,0.00909651387147714,0.625,0.9605263157894737,,,
949,3887016,7592,0.005589485114411489,0.75,0.9696969696969697,,,
950,3891184,7600,0.005124940237481103,0.625,0.9642857142857143,,,
951,3894392,7608,0.007890528454761576,0.5,0.9384615384615385,,,
952,3901632,7616,0.0047350535760585025,0.5,0.9298245614035088,,,
953,3905352,7624,0.0062686586100522265,0.75,0.9710144927536232,0.009122263212471097,0.625,0.9428571428571428
954,3914000,7632,0.004260048958598107,0.625,0.9615384615384616,,,
955,3916760,7640,0.008242365432405098,0.875,0.9821428571428571,,,
956,3921184,7648,0.004882379020219129,0.75,0.9787234042553191,,,
957,3929128,7656,0.0043051591643085444,0.625,0.9285714285714286,,,
958,3931248,7664,0.006667658913485553,0.875,0.9863013698630136,,,
959,3934584,7672,0.006110502658930461,0.75,0.9655172413793104,,,
960,3940032,7680,0.005209783091229664,0.625,0.9651162790697675,,,
961,3944712,7688,0.006174110073647386,0.75,0.972972972972973,0.007378674644146793,0.125,0.8888888888888888
962,3947216,7696,0.008373841512879007,0.75,0.9722222222222222,,,
963,3950232,7704,0.008788631720071566,0.75,0.967741935483871,,,
964,3954400,7712,0.007744767421530927,0.5,0.9333333333333333,,,
965,3959848,7720,0.005587432373459366,0.75,0.96875,,,
966,3964976,7728,0.007368790563701053,0.5,0.9428571428571428,,,
967,3968824,7736,0.006911793876181223,0.875,0.9895833333333334,,,
968,3975744,7744,0.006148210135916646,0.375,0.9230769230769231,,,
969,3978248,7752,0.008794774185556688,0.75,0.9714285714285714,0.008469573994336906,0.625,0.9605263157894737
970,3983632,7760,0.006938363547942599,0.25,0.9,,,
971,3985944,7768,0.010209230697090963,0.75,0.9649122807017544,,,
972,3989792,7776,0.0069790631069744135,0.625,0.96,,,
973,3995944,7784,0.005282312867782125,0.875,0.9868421052631579,,,
974,3998128,7792,0.010524229084560464,0.75,0.9649122807017544,,,
975,4001656,7800,0.0067446294628595365,0.75,0.9565217391304348,,,
976,4005056,7808,0.0078611855901131,0.875,0.96875,,,
977,4007304,7816,0.007475889442676143,0.875,0.9873417721518988,0.006351731608168849,0.5,0.9354838709677419
978,4010960,7824,0.00900836411252259,0.5,0.9375,,,
979,4016152,7832,0.00415139024796593,0.625,0.9666666666666667,,,
980,4018720,7840,0.008968916556290969,0.625,0.963855421686747,,,
981,4025448,7848,0.005635092916840589,0.25,0.9,,,
982,4029296,7856,0.0076905396955655346,0.75,0.972972972972973,,,
983,4036792,7864,0.003989475128576122,0.75,0.9733333333333334,,,
984,4040256,7872,0.007284029696596433,0.75,0.9733333333333334,,,
985,4043208,7880,0.00678556593220591,0.875,0.9836065573770492,0.012983641756353064,0.5,0.9166666666666666
986,4046480,7888,0.008378425696306702,0.625,0.9594594594594594,,,
987,4050264,7896,0.006889404948657925,0.625,0.9333333333333333,,,
988,4054688,7904,0.008617932967945248,0.375,0.90625,,,
989,4063784,7912,0.00357714495450614,0.75,0.9642857142857143,,,
990,4069680,7920,0.004986802724275474,0.875,0.9876543209876543,,,
991,4074360,7928,0.005791734557230271,0.625,0.9690721649484536,,,
992,4078016,7936,0.00760140370444582,0.625,0.968421052631579,,,
993,4084296,7944,0.005075755250124693,1.0,1.0,0.007344248251001515,0.875,0.9891304347826086
994,4096208,7952,0.003446909319064384,0.75,0.972972972972973,,,
995,4103000,7960,0.006080284402372059,0.375,0.9076923076923077,,,
996,4106784,7968,0.00695917447787201,0.75,0.9722222222222222,,,
997,4111592,7976,0.007464220620496896,0.5,0.9074074074074074,,,
998,4118832,7984,0.004122956156599355,0.75,0.9701492537313433,,,
999,4121720,7992,0.007891583613475146,0.75,0.9722222222222222,,,
1000,4124288,8000,0.007535900519623662,0.75,0.9714285714285714,,,
1001,4127496,8008,0.006103472384147348,0.75,0.9767441860465116,0.007356081597267432,0.75,0.9767441860465116
1002,4132368,8016,0.0060394633182857815,0.75,0.971830985915493,,,
1003,4139032,8024,0.006956039187627923,0.625,0.9428571428571428,,,
1004,4142432,8032,0.008048350298266874,0.75,0.9761904761904762,,,
1005,4149416,8040,0.00425463802365714,0.875,0.9882352941176471,,,
1006,4152048,8048,0.00986717004657984,0.75,0.9777777777777777,,,
1007,4157624,8056,0.00675684014030407,0.375,0.9382716049382716,,,
1008,4160896,8064,0.007634355755121809,0.875,0.9836065573770492,,,
1009,4167304,8072,0.004835619991919534,0.875,0.9666666666666667,0.00647387639180122,0.875,0.9861111111111112
1010,4179536,8080,0.004470181376067447,0.625,0.9552238805970149,,,
1011,4183384,8088,0.008469564645530983,0.625,0.9634146341463414,,,
1012,4188128,8096,0.0059390509329678995,0.625,0.9464285714285714,,,
1013,4194728,8104,0.004333263548545859,0.625,0.9466666666666667,,,
1014,4198320,8112,0.007609311525615478,0.75,0.971830985915493,,,
1015,4201080,8120,0.008102060959318478,0.75,0.9807692307692307,,,
1016,4204736,8128,0.00667588591509909,0.75,0.974025974025974,,,
1017,4209800,8136,0.005156538911517314,0.875,0.9883720930232558,0.005809587102851077,0.5,0.92
1018,4215696,8144,0.006155249161011338,0.5,0.9342105263157895,,,
1019,4218520,8152,0.009781549653536321,0.75,0.9682539682539683,,,
1020,4221472,8160,0.008821158015904648,0.25,0.9240506329113924,,,
1021,4224616,8168,0.007940206649625412,0.75,0.9710144927536232,,,
1022,4231536,8176,0.003248784967883678,0.75,0.971830985915493,,,
1023,4234232,8184,0.009544912583080758,0.75,0.9772727272727273,,,
1024,4236736,8192,0.010908248804963924,0.625,0.9716981132075472,,,
1025,4242184,8200,0.005317507640707328,0.75,0.9605263157894737,0.0063135321997836585,0.625,0.9558823529411765
1026,4245904,8208,0.010573503049672193,0.375,0.918918918918919,,,
1027,4251352,8216,0.0046352837618723755,1.0,1.0,,,
1028,4253600,8224,0.009362284066107599,0.5,0.9591836734693877,,,
1029,4259240,8232,0.005944496639549626,0.5,0.9333333333333333,,,
1030,4263024,8240,0.008528572984519813,0.625,0.958904109589041,,,
1031,4265848,8248,0.009404497035354025,0.625,0.963855421686747,,,
1032,4269760,8256,0.007005487273579933,0.625,0.9444444444444444,,,
1033,4273416,8264,0.0064703085001628245,0.75,0.9722222222222222,0.00397260941839233,0.875,0.9855072463768116
1034,4277072,8272,0.005970816377331576,0.875,0.9855072463768116,,,
1035,4280856,8280,0.005918446586366251,0.875,0.989247311827957,,,
1036,4286688,8288,0.007152989668513777,0.625,0.958904109589041,,,
1037,4291560,8296,0.006921795741421446,0.75,0.9523809523809523,,,
1038,4294512,8304,0.006701251361478034,0.625,0.9615384615384616,,,
1039,4299576,8312,0.0042783775642455035,0.75,0.971830985915493,,,
1040,4302848,8320,0.006402701364629794,0.875,0.9861111111111112,,,
1041,4306440,8328,0.006232618395278629,0.625,0.9473684210526315,0.008542343185147431,0.875,0.972972972972973
1042,4312144,8336,0.006287869342433459,0.5,0.9390243902439024,,,
1043,4316952,8344,0.005656480003624138,0.875,0.9880952380952381,,,
1044,4323744,8352,0.004977296638999078,0.875,0.9811320754716981,,,
1045,4334760,8360,0.003784297685953615,0.625,0.9583333333333334,,,
1046,4339312,8368,0.0054482800853773265,0.875,0.9852941176470589,,,
1047,4343096,8376,0.006029871869407943,0.75,0.978494623655914,,,
1048,4346752,8384,0.0076795172257783624,0.75,0.9710144927536232,,,
1049,4349448,8392,0.0063522317484642765,0.625,0.961038961038961,0.006472760336420673,0.875,0.9852941176470589
1050,4360976,8400,0.0042527884381541375,0.375,0.9295774647887324,,,
1051,4364760,8408,0.0072810557036756506,0.625,0.9642857142857143,,,
1052,4367840,8416,0.0067595615257826916,0.75,0.9682539682539683,,,
1053,4370344,8424,0.009439084083795141,0.625,0.9523809523809523,,,
1054,4375536,8432,0.006008799105439447,0.625,0.96875,,,
1055,4379896,8440,0.006904503331484508,0.625,0.9583333333333334,,,
1056,4386112,8448,0.0056137060077034754,0.375,0.9125,,,
1057,4389512,8456,0.006754241903261544,0.875,0.989010989010989,0.007336010677490947,0.5,0.9367088607594937
1058,4392464,8464,0.00784211345434071,0.875,0.99,,,
1059,4395608,8472,0.008537516276894528,0.625,0.95,,,
1060,4399136,8480,0.007289258407187311,0.625,0.9594594594594594,,,
1061,4404264,8488,0.0059750339994094894,0.625,0.9318181818181818,,,
1062,4408304,8496,0.005984526749626368,0.625,0.9473684210526315,,,
1063,4411320,8504,0.00678681798729862,0.875,0.9726027397260274,,,
1064,4415360,8512,0.008617390087104371,0.5,0.9152542372881356,,,
1065,4418248,8520,0.008587056740171066,0.625,0.96875,0.00861956566698395,0.875,0.9655172413793104
1066,4427472,8528,0.004628515092964831,0.625,0.9444444444444444,,,
1067,4429912,8536,0.008502032769362768,0.75,0.9552238805970149,,,
1068,4437664,8544,0.003870526551190676,0.75,0.9743589743589743,,,
1069,4441896,8552,0.006827663812150075,0.875,0.9880952380952381,,,
1070,4446896,8560,0.00629119929632371,0.5,0.9253731343283582,,,
1071,4450104,8568,0.006760369290586338,0.625,0.9529411764705882,,,
1072,4455040,8576,0.005762051585626926,0.625,0.9538461538461539,,,
1073,4458568,8584,0.006407048323488299,0.875,0.9863013698630136,0.0072024033256853585,0.875,0.9821428571428571
1074,4461904,8592,0.007552245114640717,0.625,0.9466666666666667,,,
1075,4464408,8600,0.00896036122641386,0.75,0.9722222222222222,,,
1076,4468576,8608,0.006580726071594846,0.75,0.9714285714285714,,,
1077,4476584,8616,0.005612653433435001,0.75,0.978494623655914,,,
1078,4479856,8624,0.011093096584161882,0.625,0.9444444444444444,,,
1079,4484088,8632,0.0058030807447312675,0.75,0.9705882352941176,,,
1080,4487680,8640,0.006529150677767534,1.0,1.0,,,
1081,4491144,8648,0.008820393936658214,0.625,0.9206349206349206,0.008396248531679664,0.5,0.9375
1082,4494736,8656,0.00569830886944056,0.875,0.9863013698630136,,,
1083,4503896,8664,0.0032452872226688516,0.75,0.9705882352941176,,,
1084,4508512,8672,0.004344479039220046,0.875,0.989247311827957,,,
1085,4510696,8680,0.007572902887274893,0.875,0.9882352941176471,,,
1086,4513136,8688,0.006400392387212521,0.75,0.9692307692307692,,,
1087,4515064,8696,0.008701896654779174,0.75,0.9743589743589743,,,
1088,4518464,8704,0.009361842852441345,0.875,0.9864864864864865,,,
1089,4522120,8712,0.005039077173387347,0.875,0.975609756097561,0.0037714984758218406,0.875,0.9880952380952381
1090,4527824,8720,0.005280803978344271,0.875,0.9864864864864865,,,
1091,4532312,8728,0.006366457514505708,0.625,0.9583333333333334,,,
1092,4534944,8736,0.009246425193980164,0.625,0.9722222222222222,,,
1093,4540520,8744,0.005449097448462362,0.875,0.9863013698630136,,,
1094,4544560,8752,0.00766174439368203,0.5,0.9358974358974359,,,
1095,4548024,8760,0.009001919800124745,0.5,0.9473684210526315,,,
1096,4552896,8768,0.007716914205080644,0.75,0.9733333333333334,,,
1097,4555528,8776,0.006712083745106113,0.75,0.9764705882352941,0.007012753288451109,0.625,0.961038961038961
1098,4563216,8784,0.006472771524539413,0.625,0.9594594594594594,,,
1099,4565720,8792,0.010275830759702861,0.625,0.9285714285714286,,,
1100,4568416,8800,0.00896443229465024,0.875,0.9722222222222222,,,
1101,4571176,8808,0.008719422985866004,0.75,0.9583333333333334,,,
1102,4580784,8816,0.003467067103618115,0.5,0.9411764705882353,,,
1103,4587064,8824,0.0048281580323011695,0.625,0.9420289855072463,,,
1104,4591744,8832,0.005668147076496354,0.875,0.9746835443037974,,,
1105,4595272,8840,0.006929268995973207,0.75,0.9583333333333334,0.007955797782986097,0.75,0.9655172413793104
1106,4599568,8848,0.008944257693277502,0.25,0.9285714285714286,,,
1107,4603032,8856,0.008259681780695251,0.625,0.968421052631579,,,
1108,4605792,8864,0.009480128575338842,0.5,0.9295774647887324,,,
1109,4608296,8872,0.009255467052410208,0.75,0.9552238805970149,,,
1110,4610416,8880,0.007792398808296331,0.875,0.9857142857142858,,,
1111,4616760,8888,0.00397060192618563,0.875,0.9827586206896551,,,
1112,4620672,8896,0.006205648008119767,1.0,1.0,,,
1113,4624072,8904,0.005376641303693223,0.875,0.9880952380952381,0.010316914897583731,0.625,0.9605263157894737
1114,4627280,8912,0.010080200293998462,0.5,0.9344262295081968,,,
1115,4630296,8920,0.006278654923679427,0.875,0.979381443298969,,,
1116,4635936,8928,0.0077150108793391245,0.75,0.975,,,
1117,4638440,8936,0.007059852884093598,0.875,0.9885057471264368,,,
1118,4642032,8944,0.009078937256767448,0.5,0.9384615384615385,,,
1119,4646584,8952,0.005955996525220491,0.625,0.967741935483871,,,
1120,4649600,8960,0.007981810581427108,0.75,0.9759036144578314,,,
1121,4655624,8968,0.00499039586531554,0.5,0.9452054794520548,0.00742917764787318,0.875,0.9857142857142858
1122,4660240,8976,0.005203952740671917,0.875,0.987012987012987,,,
1123,4665816,8984,0.006130720768696349,0.625,0.958904109589041,,,
1124,4668960,8992,0.0053592927892310285,1.0,1.0,,,
1125,4671208,9000,0.011869142108965943,0.625,0.9552238805970149,,,
1126,4675952,9008,0.006595127884505272,0.75,0.975,,,
1127,4678712,9016,0.009089487026430481,0.5,0.9016393442622951,,,
1128,4683200,9024,0.006750789216495181,1.0,1.0,,,
1129,4685832,9032,0.009758916442417878,0.5,0.9578947368421052,0.008333640042381034,0.625,0.9629629629629629
1130,4690384,9040,0.007049331560571305,0.625,0.9512195121951219,,,
1131,4693464,9048,0.007218474659020965,0.875,0.9852941176470589,,,
1132,4697248,9056,0.007370103256628426,0.625,0.9594594594594594,,,
1133,4700520,9064,0.008482509466296669,0.625,0.9571428571428572,,,
1134,4703216,9072,0.009521015528111031,0.75,0.9770114942528736,,,
1135,4709176,9080,0.004507637625587495,0.875,0.9852941176470589,,,
1136,4713024,9088,0.00560650102623275,0.875,0.9841269841269841,,,
1137,4723464,9096,0.004146323099299034,0.375,0.9295774647887324,0.0068936756813825365,0.5,0.9436619718309859
1138,4725200,9104,0.011393214684510504,0.625,0.9583333333333334,,,
1139,4729688,9112,0.005082776716262746,0.875,0.9830508474576272,,,
1140,4735520,9120,0.00452112683155058,0.875,0.9885057471264368,,,
1141,4738472,9128,0.006550181177816701,0.875,0.9848484848484849,,,
1142,4741488,9136,0.009124706995331043,0.75,0.967741935483871,,,
1143,4745272,9144,0.008164380989137418,0.625,0.9295774647887324,,,
1144,4748928,9152,0.007739633494543112,0.75,0.9583333333333334,,,
1145,4756872,9160,0.003165798793249725,0.875,0.98989898989899,0.004132986431701782,0.875,0.9895833333333334
1146,4758608,9168,0.008610504143122774,0.75,0.9770114942528736,,,
1147,4768024,9176,0.003951972600819474,0.625,0.9651162790697675,,,
1148,4778528,9184,0.0039055590163240886,0.75,0.9733333333333334,,,
1149,4786920,9192,0.004459884561139717,0.875,0.9868421052631579,,,
1150,4789424,9200,0.010270302031469955,0.5,0.9104477611940298,,,
1151,4798840,9208,0.0034874063079703282,0.75,0.9682539682539683,,,
1152,4802368,9216,0.006310807713532581,0.875,0.9672131147540983,,,
1153,4806344,9224,0.005430669160371643,0.75,0.9753086419753086,0.008179260997820985,0.75,0.9759036144578314
1154,4810832,9232,0.0044383191159039735,0.875,0.9885057471264368,,,
1155,4817496,9240,0.006003289617751391,0.375,0.92,,,
1156,4820832,9248,0.007210573993736203,0.625,0.9384615384615385,,,
1157,4827624,9256,0.005196931848472298,0.75,0.9696969696969697,,,
1158,4830640,9264,0.008501594159331969,0.5,0.9344262295081968,,,
1159,4839096,9272,0.0041868662935342325,0.875,0.9903846153846154,,,
1160,4843328,9280,0.006967985634384346,0.625,0.9634146341463414,,,
