step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy
785,3926600,6280,0.004298158669124347,0.5,0.9452054794520548,0.005724382382944023,0.375,0.92
786,3930192,6288,0.005953880506740455,0.75,0.9777777777777777,,,
787,3934232,6296,0.005932386794010624,0.875,0.9891304347826086,,,
788,3940128,6304,0.005344057670667014,0.75,0.9764705882352941,,,
789,3944680,6312,0.0052954563553082885,0.875,0.9893617021276596,,,
790,3949296,6320,0.007521816260801286,0.75,0.96875,,,
791,3956152,6328,0.006839673161153337,0.625,0.963855421686747,,,
792,3959552,6336,0.005364960870151552,0.75,0.9753086419753086,,,
793,3965192,6344,0.006241988896124415,0.5,0.9315068493150684,0.005931814262174934,0.75,0.9772727272727273
794,3968592,6352,0.007064930324509962,0.75,0.9714285714285714,,,
795,3971928,6360,0.007078990464896278,0.75,0.9807692307692307,,,
796,3975328,6368,0.009918269960123552,0.5,0.9178082191780822,,,
797,3984168,6376,0.004045482860658795,0.625,0.9571428571428572,,,
798,3994032,6384,0.004522941053850502,0.625,0.958904109589041,,,
799,3997752,6392,0.005848508912681989,0.875,0.9871794871794872,,,
800,4004608,6400,0.0046337608548441605,0.875,0.9868421052631579,,,
801,4009160,6408,0.005605780843256849,0.625,0.9571428571428572,0.0041780667743250574,0.75,0.9759036144578314
802,4012560,6416,0.006470472610539681,0.75,0.967741935483871,,,
803,4018584,6424,0.005434870445443394,0.5,0.9180327868852459,,,
804,4027744,6432,0.004563349569310674,0.875,0.972972972972973,,,
805,4031528,6440,0.006741146859395203,0.875,0.9841269841269841,,,
806,4035952,6448,0.004931015664001776,0.75,0.9642857142857143,,,
807,4040888,6456,0.004817926510833098,0.75,0.978494623655914,,,
808,4045312,6464,0.006620637077990281,0.5,0.9452054794520548,,,
809,4048904,6472,0.006413705969803751,0.5,0.9506172839506173,0.008159191845919823,0.5,0.9047619047619048
810,4051856,6480,0.0060132934732288175,0.875,0.9900990099009901,,,
811,4055896,6488,0.00675966407659464,1.0,1.0,,,
812,4060064,6496,0.0067075139078866895,0.625,0.95,,,
813,4064936,6504,0.004843977421484194,0.625,0.9680851063829787,,,
814,4071856,6512,0.0029793259994449765,1.0,1.0,,,
815,4074360,6520,0.008353411693213755,0.875,0.9672131147540983,,,
816,4079360,6528,0.004728063866298849,0.75,0.9764705882352941,,,
817,4087368,6536,0.0034588391351712015,1.0,1.0,0.0038016141393811174,0.875,0.9701492537313433
818,4092240,6544,0.0057344470977932814,0.625,0.9571428571428572,,,
819,4096792,6552,0.007242717679417045,0.625,0.948051948051948,,,
820,4101984,6560,0.005274524670264683,0.75,0.9714285714285714,,,
821,4107304,6568,0.006573930968476538,0.75,0.9583333333333334,,,
822,4111472,6576,0.0056357418369502995,0.875,0.9895833333333334,,,
823,4119928,6584,0.0027513470939775717,1.0,1.0,,,
824,4122944,6592,0.00655473253397893,0.75,0.9726027397260274,,,
825,4127496,6600,0.005384065640720296,0.5,0.9310344827586207,0.007246036567455512,0.75,0.9594594594594594
826,4137424,6608,0.0034695126972304575,0.875,0.987012987012987,,,
827,4143128,6616,0.006983846385939889,0.75,0.9672131147540983,,,
828,4149216,6624,0.004471063055842331,0.75,0.9620253164556962,,,
829,4153448,6632,0.00829620028615761,0.375,0.9178082191780822,,,
830,4156336,6640,0.006808071295587095,0.875,0.984375,,,
831,4162104,6648,0.0065137503974084365,0.625,0.9583333333333334,,,
832,4169472,6656,0.004546490928698706,0.75,0.9726027397260274,,,
833,4173832,6664,0.006543538392741142,0.625,0.96,0.005452005594050091,0.875,0.9885057471264368
834,4178512,6672,0.0045389489236114695,0.875,0.9863013698630136,,,
835,4184344,6680,0.004789823457662305,0.625,0.9436619718309859,,,
836,4189408,6688,0.0056309205314317105,0.75,0.9655172413793104,,,
837,4197544,6696,0.004802600541823971,0.75,0.967741935483871,,,
838,4200560,6704,0.00814996452381833,0.625,0.963855421686747,,,
839,4204536,6712,0.00629749999362614,0.75,0.967032967032967,,,
840,4209088,6720,0.005731611202499507,0.625,0.9651162790697675,,,
841,4211720,6728,0.007293373638788087,0.875,0.9857142857142858,0.005881756427872178,0.75,0.975609756097561
842,4215696,6736,0.006580443277818687,0.375,0.921875,,,
843,4222744,6744,0.0048762154552263745,0.75,0.9767441860465116,,,
844,4225696,6752,0.006002629939573959,1.0,1.0,,,
845,4229480,6760,0.007730028569537332,0.625,0.9452054794520548,,,
846,4232432,6768,0.005548209459531323,0.875,0.9902912621359223,,,
847,4236408,6776,0.0068684783551056314,0.75,0.975609756097561,,,
848,4242944,6784,0.005791076197649493,0.5,0.9315068493150684,,,
849,4247048,6792,0.0054418665781065575,0.625,0.9594594594594594,0.005754973271830774,0.375,0.9117647058823529
850,4250832,6800,0.008291159550030803,0.75,0.9655172413793104,,,
851,4255064,6808,0.005951992135829227,0.75,0.9552238805970149,,,
852,4258656,6816,0.006128360744080358,0.75,0.9710144927536232,,,
853,4262440,6824,0.007977610915574234,0.625,0.95,,,
854,4268080,6832,0.0053462570612814835,0.625,0.963855421686747,,,
855,4279672,6840,0.0037326192441894594,0.625,0.9508196721311475,,,
856,4287936,6848,0.005374468986765537,0.5,0.9342105263157895,,,
857,4297736,6856,0.0034629876083062095,0.875,0.9887640449438202,0.005774432350247921,0.75,0.9789473684210527
858,4301328,6864,0.006113883730792745,1.0,1.0,,,
859,4305368,6872,0.006783349440691004,0.5,0.9333333333333333,,,
860,4311456,6880,0.004630406299055786,0.875,0.9824561403508771,,,
861,4325224,6888,0.0029787484670656364,0.625,0.9555555555555556,,,
862,4329072,6896,0.010159293651198291,0.5,0.9210526315789473,,,
863,4333496,6904,0.006063659497365102,0.625,0.95,,,
864,4336960,6912,0.006050109518908076,0.75,0.9705882352941176,,,
865,4341384,6920,0.004729954032237869,0.75,0.9782608695652174,0.00441206982054513,0.875,0.9878048780487805
866,4347600,6928,0.005844087796824671,0.625,0.9523809523809523,,,
867,4350808,6936,0.0069790108559323,0.625,0.9652173913043478,,,
868,4354400,6944,0.008216439574103045,0.5,0.9658119658119658,,,
869,4362344,6952,0.003870706393321674,0.75,0.958904109589041,,,
870,4368176,6960,0.004850596616919369,0.625,0.958904109589041,,,
871,4373304,6968,0.004285830055364483,0.875,0.9886363636363636,,,
872,4378688,6976,0.005832300486027538,0.625,0.9732142857142857,,,
873,4381896,6984,0.005466035426626273,1.0,1.0,0.006044011709554549,0.5,0.9253731343283582
874,4386192,6992,0.0051318555406060055,1.0,1.0,,,
875,4389656,7000,0.006687376504855353,0.625,0.9436619718309859,,,
876,4392544,7008,0.006325178903291495,0.875,0.9893617021276596,,,
877,4395816,7016,0.006172016321163196,0.625,0.96,,,
878,4404464,7024,0.0039288387840749955,0.875,0.9871794871794872,,,
879,4411704,7032,0.005182204223401459,0.75,0.972972972972973,,,
880,4418112,7040,0.004735681687166999,0.75,0.9672131147540983,,,
881,4423048,7048,0.005926097231950634,0.625,0.9324324324324325,0.006255632832590935,0.5,0.9487179487179487
882,4427408,7056,0.006634390455372698,0.375,0.9178082191780822,,,
883,4431384,7064,0.0060883868231705685,0.875,0.9863013698630136,,,
884,4434976,7072,0.006157320346923437,0.75,0.9733333333333334,,,
885,4438568,7080,0.005777552414684952,0.75,0.9714285714285714,,,
886,4442736,7088,0.006468791515592422,0.625,0.9516129032258065,,,
887,4448120,7096,0.006166804572492112,0.75,0.9655172413793104,,,
888,4452736,7104,0.004960100148699204,1.0,1.0,,,
889,4458248,7112,0.007074479944058912,0.25,0.9166666666666666,0.005126910356772176,0.25,0.9247311827956989
890,4461968,7120,0.005906920540636246,0.5,0.9206349206349206,,,
891,4472600,7128,0.0048173625796047986,0.375,0.9041095890410958,,,
892,4478944,7136,0.005212298687628644,0.375,0.9315068493150684,,,
893,4485160,7144,0.0048445120166206584,0.75,0.9661016949152542,,,
894,4489840,7152,0.008480628321597032,0.375,0.9324324324324325,,,
895,4494072,7160,0.006643644085056964,0.875,0.9722222222222222,,,
896,4499264,7168,0.004476744670260596,0.75,0.967741935483871,,,
897,4503176,7176,0.006980581972051485,0.625,0.9473684210526315,0.0069706015568108265,0.625,0.9459459459459459
898,4507472,7184,0.007774840701616159,0.625,0.9333333333333333,,,
899,4512024,7192,0.007332722613297192,0.625,0.9615384615384616,,,
900,4514848,7200,0.009189033003197528,0.75,0.96,,,
901,4517608,7208,0.006625050417010739,0.75,0.9696969696969697,,,
902,4521968,7216,0.007645056472388937,0.375,0.90625,,,
903,4527416,7224,0.00564962866704113,0.875,0.9787234042553191,,,
904,4536640,7232,0.004096309930552289,0.75,0.9764705882352941,,,
905,4541448,7240,0.004859066317358046,0.625,0.9714285714285714,0.003634147162675199,0.5,0.9344262295081968
906,4545360,7248,0.006025927866583068,0.75,0.9625,,,
907,4553944,7256,0.0035984963816203487,0.875,0.9871794871794872,,,
908,4562784,7264,0.004435888258503727,0.75,0.9777777777777777,,,
909,4567080,7272,0.006854668189816622,0.625,0.9634146341463414,,,
910,4571056,7280,0.0063055854586837245,0.375,0.9152542372881356,,,
911,4575416,7288,0.007315726317534086,0.75,0.9558823529411765,,,
912,4580160,7296,0.00802135388433026,0.5,0.9178082191780822,,,
913,4584712,7304,0.00716957678057318,0.75,0.9666666666666667,0.007514320512113057,0.75,0.9647058823529412
914,4588368,7312,0.004931063089839791,1.0,1.0,,,
915,4592024,7320,0.007389580806537499,0.5,0.9518072289156626,,,
916,4594848,7328,0.006891137015027801,0.875,0.9896907216494846,,,
917,4599016,7336,0.008302777858034538,0.5,0.9019607843137255,,,
918,4605040,7344,0.0049575618753837465,0.625,0.9629629629629629,,,
919,4609336,7352,0.00675178459694162,0.5,0.9354838709677419,,,
920,4613312,7360,0.006475959128948935,0.5,0.9512195121951219,,,
921,4618312,7368,0.005705568209397028,0.75,0.971830985915493,0.005500486235385513,1.0,1.0
922,4621584,7376,0.007256783359376086,0.625,0.9523809523809523,,,
923,4627352,7384,0.004998236346459955,0.75,0.9770114942528736,,,
924,4630816,7392,0.006573661538720587,0.625,0.96,,,
925,4634408,7400,0.008202885744759138,0.625,0.9487179487179487,,,
926,4638832,7408,0.005305188722454005,0.625,0.9506172839506173,,,
927,4643320,7416,0.005727300476062525,0.625,0.9693877551020408,,,
928,4646336,7424,0.008349024470483593,0.5,0.9393939393939394,,,
929,4652488,7432,0.005580933561845897,0.75,0.9692307692307692,0.004692392622794954,0.75,0.971830985915493
930,4662736,7440,0.0036218814021870527,0.875,0.9701492537313433,,,
931,4666904,7448,0.006865010625737879,0.625,0.9594594594594594,,,
932,4669472,7456,0.006111547483582215,0.875,0.9871794871794872,,,
933,4673832,7464,0.007173142235231252,0.625,0.9428571428571428,,,
934,4679344,7472,0.00481845251123844,0.75,0.9710144927536232,,,
935,4683320,7480,0.005978493215295953,0.875,0.9868421052631579,,,
936,4691584,7488,0.005078206076074153,0.875,0.9848484848484849,,,
937,4694344,7496,0.009177673527544655,0.5,0.9523809523809523,0.007732746579974105,0.375,0.9180327868852459
938,4698576,7504,0.005052630043373349,0.875,0.9897959183673469,,,
939,4705176,7512,0.006514875704909593,0.625,0.9272727272727272,,,
940,4710944,7520,0.005233235385911429,0.75,0.9746835443037974,,,
941,4714856,7528,0.005088330130465016,0.875,0.9888888888888889,,,
942,4721008,7536,0.005026630031819507,0.875,0.9871794871794872,,,
943,4726136,7544,0.005561543952314051,0.75,0.9701492537313433,,,
944,4729216,7552,0.00793409759148417,0.625,0.9571428571428572,,,
945,4734536,7560,0.004786382644065328,1.0,1.0,0.005127805103350223,0.875,0.9714285714285714
946,4737680,7568,0.0064111087384810875,0.875,0.9885057471264368,,,
947,4741016,7576,0.006784423897594259,0.875,0.9855072463768116,,,
948,4745824,7584,0.006290855375645273,0.375,0.9315068493150684,,,
949,4748904,7592,0.006189779609494082,0.75,0.9672131147540983,,,
950,4753456,7600,0.006330931351392604,0.625,0.9487179487179487,,,
951,4757432,7608,0.0064920737471868195,0.5,0.9354838709677419,,,
952,4761728,7616,0.006544457861461918,0.75,0.9577464788732394,,,
953,4764872,7624,0.008736686898215442,0.75,0.9583333333333334,0.005327934085271314,0.75,0.9701492537313433
954,4768912,7632,0.0067706453375541075,0.625,0.9508196721311475,,,
955,4777688,7640,0.004247872051655651,0.75,0.9759036144578314,,,
956,4786336,7648,0.004261801326935731,0.625,0.9647058823529412,,,
957,4789800,7656,0.006113749364519549,0.75,0.9577464788732394,,,
958,4794224,7664,0.006290462859968492,0.625,0.9647058823529412,,,
959,4798264,7672,0.007406859741261487,0.375,0.9479166666666666,,,
960,4802496,7680,0.006072423424203148,0.875,0.9850746268656716,,,
961,4805512,7688,0.007940934804631133,0.625,0.95,0.006272345705812499,0.875,0.9841269841269841
962,4811984,7696,0.004076008477315045,0.75,0.967741935483871,,,
963,4818072,7704,0.004055863250207217,0.75,0.9726027397260274,,,
964,4822688,7712,0.00824043639179998,0.5,0.9333333333333333,,,
965,4825576,7720,0.006427099807104709,0.625,0.9655172413793104,,,
966,4832240,7728,0.004470499630000938,1.0,1.0,,,
967,4838392,7736,0.005021367321011847,0.625,0.9714285714285714,,,
968,4845760,7744,0.004515057427010656,0.875,0.9827586206896551,,,
969,4849608,7752,0.007461455907399972,0.75,0.9746835443037974,0.004138574703017932,0.75,0.9726027397260274
970,4852560,7760,0.005628849354023051,0.875,0.9859154929577465,,,
971,4856600,7768,0.006292281288872863,0.625,0.958904109589041,,,
972,4860704,7776,0.006333323650838947,0.875,0.9841269841269841,,,
973,4864552,7784,0.006332510501515757,0.75,0.9577464788732394,,,
974,4868592,7792,0.008189615193915561,0.375,0.8939393939393939,,,
975,4876024,7800,0.0049286911741825675,0.625,0.9594594594594594,,,
976,4880768,7808,0.004635164037914725,0.875,0.9871794871794872,,,
977,4885640,7816,0.005091438182862306,0.875,0.9891304347826086,0.00813278709876103,0.75,0.975
978,4898320,7824,0.00407490763605053,0.75,0.9722222222222222,,,
979,4906904,7832,0.0033535334016012853,0.875,0.9696969696969697,,,
980,4912672,7840,0.007071361411973297,0.5,0.9152542372881356,,,
981,4917352,7848,0.006537013843440461,0.5,0.9375,,,
982,4920944,7856,0.006644804859020607,0.75,0.9764705882352941,,,
983,4926456,7864,0.005682096780407092,0.75,0.9722222222222222,,,
984,4934144,7872,0.004044033406910502,0.75,0.9433962264150944,,,
985,4938760,7880,0.00712072850381782,0.75,0.9710144927536232,0.004668830153490927,0.875,0.9876543209876543
986,4944272,7888,0.007748464306759036,0.375,0.925,,,
987,4948760,7896,0.004393251596706564,0.875,0.9893617021276596,,,
988,4953248,7904,0.005587487306655056,0.625,0.9642857142857143,,,
989,4956520,7912,0.007628948442415181,0.875,0.9883720930232558,,,
990,4960752,7920,0.006331892360139568,0.625,0.9583333333333334,,,
991,4966392,7928,0.005844920457892058,0.625,0.9512195121951219,,,
992,4973184,7936,0.003888466615105537,0.75,0.9655172413793104,,,
993,4977160,7944,0.006351475958387631,0.875,0.987012987012987,0.006710598086626765,0.5,0.9473684210526315
994,4983952,7952,0.00439675945942018,0.625,0.9491525423728814,,,
995,4988376,7960,0.006671522775823899,0.875,0.9859154929577465,,,
996,4995872,7968,0.00396916696961546,0.875,0.9846153846153847,,,
997,5003496,7976,0.0050742550650771665,0.5,0.9295774647887324,,,
998,5007280,7984,0.006428339535007765,0.75,0.9772727272727273,,,
999,5011640,7992,0.006494891310678734,0.875,0.9848484848484849,,,
1000,5015552,8000,0.005449924396792994,0.625,0.9605263157894737,,,
1001,5019528,8008,0.006163474679550549,0.875,0.9838709677419355,0.005617330731134265,0.875,0.9761904761904762
1002,5022736,8016,0.007059833674027873,0.875,0.9857142857142858,,,
1003,5027224,8024,0.005831674824761676,0.625,0.958904109589041,,,
1004,5034528,8032,0.003994988261420605,0.75,0.9487179487179487,,,
1005,5039656,8040,0.0052912313079823015,0.75,0.9655172413793104,,,
1006,5044912,8048,0.005806247096847424,0.5,0.9431818181818182,,,
1007,5049720,8056,0.006530687390711534,0.5,0.9342105263157895,,,
1008,5053248,8064,0.00801735624499544,0.75,0.9759036144578314,,,
1009,5058952,8072,0.004501434603104895,0.875,0.9894736842105263,0.00452642300039966,1.0,1.0
1010,5063056,8080,0.004270030594792383,0.875,0.9827586206896551,,,
1011,5067800,8088,0.005210060126931601,0.875,0.9855072463768116,,,
1012,5076000,8096,0.004083942316493529,0.625,0.9508196721311475,,,
1013,5084328,8104,0.0037355430353391175,0.75,0.975609756097561,,,
1014,5090608,8112,0.004718783366397621,0.5,0.9444444444444444,,,
1015,5097656,8120,0.003453811605645195,0.625,0.968421052631579,,,
1016,5101632,8128,0.008383800317170786,0.375,0.9431818181818182,,,
1017,5105544,8136,0.006894378722307261,0.5,0.9487179487179487,0.006076441406918096,0.75,0.9491525423728814
1018,5108112,8144,0.006837858653385506,0.75,0.978021978021978,,,
1019,5112216,8152,0.005471475987280897,0.625,0.9523809523809523,,,
1020,5117344,8160,0.006159130871210063,0.75,0.971830985915493,,,
1021,5123688,8168,0.0037318599964102366,0.75,0.9830508474576272,,,
1022,5127344,8176,0.007484990827244047,0.625,0.9523809523809523,,,
1023,5131448,8184,0.005360500338680811,0.75,0.9571428571428572,,,
1024,5137728,8192,0.005367382656402009,0.5,0.9354838709677419,,,
1025,5142408,8200,0.004534147491143527,0.75,0.9770114942528736,0.008214821914412774,0.625,0.9523809523809523
1026,5148560,8208,0.004817218791541935,0.625,0.95,,,
1027,5152280,8216,0.005242561052918614,0.875,0.9859154929577465,,,
1028,5156768,8224,0.005997339756038048,1.0,1.0,,,
1029,5162472,8232,0.003661279336778867,1.0,1.0,,,
1030,5167152,8240,0.006804843686445705,0.625,0.9619047619047619,,,
1031,5172984,8248,0.005031803550630537,0.75,0.9649122807017544,,,
1032,5180224,8256,0.004695906533591902,0.75,0.963855421686747,,,
1033,5186760,8264,0.006462931068613667,0.5,0.9264705882352942,0.00775549644635702,0.375,0.9090909090909091
1034,5193360,8272,0.005782144617308544,0.375,0.9047619047619048,,,
1035,5197272,8280,0.0060389839697423614,0.75,0.9726027397260274,,,
1036,5202464,8288,0.006352582313224934,0.5,0.9523809523809523,,,
1037,5207144,8296,0.005925218100991575,0.625,0.9583333333333334,,,
1038,5210416,8304,0.005899273185743647,0.75,0.9726027397260274,,,
1039,5213752,8312,0.006775675934164894,0.75,0.9722222222222222,,,
1040,5220416,8320,0.004847997686267049,0.625,0.9629629629629629,,,
1041,5226824,8328,0.00484044316485922,0.75,0.967741935483871,0.005637645172936967,0.875,0.9879518072289156
1042,5231248,8336,0.005844357012327515,0.875,0.9880952380952381,,,
1043,5235608,8344,0.005851452943096256,0.75,0.9647058823529412,,,
1044,5238880,8352,0.006143188267388141,0.875,0.9855072463768116,,,
1045,5242216,8360,0.00770359960367969,0.625,0.9482758620689655,,,
1046,5249072,8368,0.006263540401507145,0.75,0.961038961038961,,,
1047,5253112,8376,0.006849925687097408,0.625,0.95,,,
1048,5258560,8384,0.007052007534394295,0.875,0.9885057471264368,,,
1049,5264328,8392,0.005659619245587716,0.75,0.963855421686747,0.007054006365743682,0.75,0.9605263157894737
1050,5268112,8400,0.006813158955877522,1.0,1.0,,,
1051,5272216,8408,0.009369668292228933,0.25,0.9047619047619048,,,
1052,5275616,8416,0.006291433529183008,0.875,0.9904761904761905,,,
1053,5279976,8424,0.006530559736208542,0.625,0.9420289855072463,,,
1054,5283248,8432,0.007745488975374103,0.875,0.967741935483871,,,
1055,5291704,8440,0.0032062138935453647,0.75,0.9733333333333334,,,
1056,5294848,8448,0.0041487680223236375,1.0,1.0,,,
1057,5299208,8456,0.006004438388705896,0.625,0.9516129032258065,0.008675901491909362,0.625,0.9459459459459459
1058,5303952,8464,0.004212562623558661,0.625,0.9625,,,
1059,5307352,8472,0.00753935789121766,0.625,0.958904109589041,,,
1060,5317216,8480,0.004806056011743926,0.875,0.9701492537313433,,,
1061,5322984,8488,0.005140931049702762,0.625,0.9577464788732394,,,
1062,5327856,8496,0.0071587544487670745,0.625,0.9436619718309859,,,
1063,5331000,8504,0.007814730397717323,0.625,0.9605263157894737,,,
1064,5337152,8512,0.006219766259196887,0.5,0.9418604651162791,,,
1065,5341064,8520,0.007269561471132256,0.875,0.989247311827957,0.007960542085513198,0.5,0.9384615384615385
1066,5344592,8528,0.00757366567913894,0.625,0.9298245614035088,,,
1067,5357976,8536,0.003482185044415255,0.875,0.9714285714285714,,,
1068,5361632,8544,0.00539894177473978,0.625,0.96,,,
1069,5365544,8552,0.007734473491212799,0.5,0.9587628865979382,,,
1070,5369712,8560,0.00590090070110246,0.75,0.9701492537313433,,,
1071,5374264,8568,0.0057199005518025585,0.75,0.9761904761904762,,,
1072,5383680,8576,0.0031331638615400108,0.75,0.9777777777777777,,,
1073,5388424,8584,0.00758839101277953,0.375,0.8867924528301887,0.006912712950727426,0.625,0.9444444444444444
1074,5393680,8592,0.007545901869777573,0.875,0.9827586206896551,,,
1075,5398040,8600,0.006257371447734276,0.75,0.9759036144578314,,,
1076,5401376,8608,0.007323708681804264,0.5,0.9518072289156626,,,
1077,5406312,8616,0.00807831466248493,0.5,0.9479166666666666,,,
1078,5410544,8624,0.006540169444473229,0.75,0.9726027397260274,,,
1079,5415992,8632,0.0043370604417624055,0.375,0.927536231884058,,,
1080,5419008,8640,0.010173014499755951,0.375,0.9137931034482759,,,
1081,5424584,8648,0.005630605252622896,0.625,0.96875,0.003777964595017723,1.0,1.0
1082,5431760,8656,0.005513973813739839,0.75,0.9761904761904762,,,
1083,5441368,8664,0.003574656855094335,0.75,0.9655172413793104,,,
1084,5446112,8672,0.006681889743147474,0.625,0.9594594594594594,,,
1085,5450152,8680,0.0064309659133973875,0.75,0.9761904761904762,,,
1086,5454192,8688,0.0060131368214445344,0.75,0.9634146341463414,,,
1087,5458424,8696,0.0054300771432842215,0.875,0.975609756097561,,,
1088,5463232,8704,0.0055211583156461845,0.875,0.9866666666666667,,,
1089,5467656,8712,0.006852737131947235,0.5,0.9390243902439024,0.006501745709502063,0.5,0.9365079365079365
1090,5472016,8720,0.006398981141391415,0.875,0.9907407407407407,,,
1091,5477400,8728,0.005246294209865802,0.875,0.987012987012987,,,
1092,5480800,8736,0.0060714049709353814,0.75,0.9795918367346939,,,
1093,5486120,8744,0.006557487901475222,0.75,0.96,,,
1094,5490608,8752,0.005905835472393135,0.5,0.9206349206349206,,,
1095,5496760,8760,0.006612450962896674,0.625,0.9625,,,
1096,5502016,8768,0.004436797668979298,0.875,0.9902912621359223,,,
1097,5513352,8776,0.0030813887253958883,0.875,0.984375,0.005973169957337931,0.875,0.9876543209876543
1098,5518352,8784,0.004038912232326083,1.0,1.0,,,
1099,5522584,8792,0.00447324352520856,0.875,0.9863013698630136,,,
1100,5527968,8800,0.004340011311268675,1.0,1.0,,,
1101,5535528,8808,0.003429009855290478,0.875,0.9876543209876543,,,
1102,5540144,8816,0.005433851000989093,0.875,0.9896907216494846,,,
1103,5544696,8824,0.005964938148766985,0.5,0.9272727272727272,,,
1104,5549248,8832,0.006942268332310805,0.5,0.9512195121951219,,,
1105,5553928,8840,0.006154493598363439,1.0,1.0,0.005105959399556018,0.875,0.9855072463768116
1106,5557712,8848,0.006711603261369545,0.875,0.9857142857142858,,,
1107,5561304,8856,0.0066223940929106065,0.75,0.981651376146789,,,
1108,5565216,8864,0.005603294853750896,1.0,1.0,,,
1109,5568360,8872,0.005848493269363831,1.0,1.0,,,
1110,5572400,8880,0.006476470588485116,0.625,0.9565217391304348,,,
1111,5576632,8888,0.006678461295964229,0.625,0.963855421686747,,,
1112,5580032,8896,0.009114980959170519,0.625,0.9506172839506173,,,
1113,5584840,8904,0.0058752545858596445,0.375,0.92,0.0060641989564886615,0.5,0.9436619718309859
1114,5590480,8912,0.0060844205506570765,0.625,0.9571428571428572,,,
1115,5596824,8920,0.005565366965523393,0.625,0.9487179487179487,,,
1116,5605152,8928,0.005030660643031105,0.5,0.9210526315789473,,,
1117,5609384,8936,0.005887843677119792,0.875,0.9841269841269841,,,
1118,5612720,8944,0.0069562262249866355,0.75,0.9558823529411765,,,
1119,5618936,8952,0.004308684689285734,0.875,0.9830508474576272,,,
1120,5627968,8960,0.004369532644579999,1.0,1.0,,,
1121,5635400,8968,0.004606175550070097,0.625,0.9512195121951219,0.006259691296965135,0.75,0.98
1122,5638800,8976,0.007751309944316264,0.75,0.9508196721311475,,,
1123,5644568,8984,0.004484382591235357,0.75,0.9710144927536232,,,
1124,5650080,8992,0.004388179701735425,0.75,0.9733333333333334,,,
1125,5656360,9000,0.005020878276115489,0.5,0.9473684210526315,,,
1126,5662000,9008,0.005191657159384317,0.875,0.9714285714285714,,,
1127,5665720,9016,0.005213013139790045,0.75,0.9821428571428571,,,
1128,5672192,9024,0.004069432612936815,0.625,0.9615384615384616,,,
1129,5677064,9032,0.007441467235888284,0.375,0.8985507246376812,0.005556438060228427,0.375,0.9397590361445783
1130,5681040,9040,0.005194846768662044,0.875,0.9879518072289156,,,
1131,5688472,9048,0.004620830677456433,0.625,0.958904109589041,,,
1132,5692576,9056,0.006149491144186971,0.875,0.9846153846153847,,,
1133,5696680,9064,0.0074637292641788235,0.625,0.9298245614035088,,,
1134,5699952,9072,0.0091090126671384,0.375,0.927710843373494,,,
1135,5704632,9080,0.00428061323530228,0.875,0.9850746268656716,,,
1136,5710400,9088,0.0059737630979642955,0.5,0.9264705882352942,,,
1137,5713800,9096,0.005674311691733382,0.875,0.9857142857142858,0.004233325794414875,0.75,0.9789473684210527
1138,5716688,9104,0.007413450992072356,0.5,0.9629629629629629,,,
1139,5723992,9112,0.005336843310348758,0.625,0.958904109589041,,,
1140,5727776,9120,0.0057996835760706035,0.75,0.9759036144578314,,,
1141,5734056,9128,0.005470253103460477,0.75,0.9733333333333334,,,
1142,5738160,9136,0.006705726742909585,0.5,0.9384615384615385,,,
1143,5743864,9144,0.006390023534710623,0.625,0.9693877551020408,,,
1144,5749952,9152,0.004504433894843698,0.875,0.9876543209876543,,,
1145,5754056,9160,0.005344911409645945,0.625,0.9428571428571428,0.0039103822967794,0.5,0.9206349206349206
1146,5757648,9168,0.006495834071412005,0.75,0.9722222222222222,,,
1147,5762904,9176,0.005296164311444269,0.875,0.9846153846153847,,,
1148,5766688,9184,0.0049570759279990865,0.75,0.978021978021978,,,
1149,5774056,9192,0.004957033726409319,0.875,0.9733333333333334,,,
1150,5778864,9200,0.006047790288858169,0.875,0.9863013698630136,,,
1151,5783416,9208,0.007090875952707658,0.75,0.979381443298969,,,
1152,5787712,9216,0.00875510656352693,0.625,0.9493670886075949,,,
1153,5791112,9224,0.007577250901624638,0.625,0.9459459459459459,0.006101494256160131,0.75,0.9620253164556962
1154,5796560,9232,0.004400112965916616,0.75,0.9772727272727273,,,
1155,5800344,9240,0.007133912924247181,0.75,0.975609756097561,,,
1156,5804000,9248,0.005443120402066818,0.875,0.9861111111111112,,,
1157,5808168,9256,0.009204926375247821,0.25,0.9154929577464789,,,
1158,5812912,9264,0.005596941373005226,0.875,0.9905660377358491,,,
1159,5816184,9272,0.007275641372473757,0.625,0.9411764705882353,,,
1160,5824128,9280,0.003628485545956823,1.0,1.0,,,
1161,5828808,9288,0.0039497923915640205,0.875,0.9857142857142858,0.005061013049684888,0.875,0.99
1162,5836624,9296,0.0052304154938047406,0.625,0.9634146341463414,,,
1163,5840344,9304,0.006005960005899323,0.875,0.9879518072289156,,,
1164,5844576,9312,0.004353040550311366,1.0,1.0,,,
1165,5848040,9320,0.005496913649403314,0.875,0.9888888888888889,,,
1166,5852080,9328,0.004199598170400117,1.0,1.0,,,
1167,5857272,9336,0.003976902563676964,0.75,0.9666666666666667,,,
1168,5861696,9344,0.005029307234780655,0.75,0.958904109589041,,,
