step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy
751,227655,751,0.013703392082546598,0.0,0.8571428571428571,,,
752,228008,752,0.0192354783011971,0.0,0.9230769230769231,,,
753,228105,753,0.012014238928584053,1.0,1.0,0.012063003581586795,1.0,1.0
754,228314,754,0.011676254929769855,1.0,1.0,,,
755,228571,755,0.011156355820895374,1.0,1.0,,,
756,228788,756,0.015488109823414222,0.0,0.9230769230769231,,,
757,229133,757,0.023224220537274017,0.0,0.8571428571428571,,,
758,229494,758,0.0192810606345474,0.0,0.8571428571428571,,,
759,229783,759,0.011283301679981213,1.0,1.0,,,
760,230104,760,0.018675511160293225,0.0,0.8571428571428571,,,
761,230385,761,0.01705876369989177,0.0,0.9230769230769231,0.012309005902849049,1.0,1.0
762,230682,762,0.0139451338221946,1.0,1.0,,,
763,231355,763,0.01860573332500956,0.0,0.8888888888888888,,,
764,231700,764,0.010726330105138687,1.0,1.0,,,
765,232085,765,0.013577890393102728,0.0,0.8571428571428571,,,
766,232374,766,0.011530659810756572,1.0,1.0,,,
767,232591,767,0.02076035120608833,0.0,0.8888888888888888,,,
768,233264,768,0.01377619183583325,1.0,1.0,,,
769,233457,769,0.015022966725620488,0.0,0.8888888888888888,0.01186205489052759,1.0,1.0
770,233842,770,0.024677659781283667,0.0,0.8888888888888888,,,
771,234171,771,0.012765806639155521,1.0,1.0,,,
772,234508,772,0.015949829984095738,0.0,0.8571428571428571,,,
773,234917,773,0.015636482657895072,0.0,0.9285714285714286,,,
774,235270,774,0.012990039466377282,1.0,1.0,,,
775,235455,775,0.016323412361012916,0.0,0.8571428571428571,,,
776,235760,776,0.014196528050049452,0.0,0.8571428571428571,,,
777,236041,777,0.016583978877330735,1.0,1.0,0.010080369583922999,1.0,1.0
778,236394,778,0.01340021529742046,1.0,1.0,,,
779,236635,779,0.010407866395481961,1.0,1.0,,,
780,236924,780,0.014027471799153965,1.0,1.0,,,
781,237013,781,0.011477121174956334,1.0,1.0,,,
782,237350,782,0.0128244728066992,0.0,0.8571428571428571,,,
783,237687,783,0.011685754470527065,1.0,1.0,,,
784,238072,784,0.01875613561671694,0.0,0.8888888888888888,,,
785,238353,785,0.01616496130851581,0.0,0.8571428571428571,0.011906757723970852,1.0,1.0
786,238642,786,0.018791155600875107,0.0,0.9285714285714286,,,
787,238931,787,0.017736733331963576,0.0,0.8571428571428571,,,
788,239340,788,0.01359565278068863,1.0,1.0,,,
789,239581,789,0.01239396027049073,1.0,1.0,,,
790,239918,790,0.021580894591685634,0.0,0.9230769230769231,,,
791,240407,791,0.014360240458207581,1.0,1.0,,,
792,240688,792,0.014308568398149708,0.0,0.8571428571428571,,,
793,241025,793,0.010308597470360873,1.0,1.0,0.016667060032788186,0.0,0.8571428571428571
794,241226,794,0.012305156703185731,1.0,1.0,,,
795,241763,795,0.015732625740402285,0.0,0.8888888888888888,,,
796,241876,796,0.012028662967816461,1.0,1.0,,,
797,242101,797,0.010653887866626357,1.0,1.0,,,
798,242486,798,0.01370282813712027,0.0,0.8571428571428571,,,
799,242807,799,0.013507613631715227,1.0,1.0,,,
800,243088,800,0.01129667782162921,1.0,1.0,,,
801,243497,801,0.015106854884012276,0.0,0.9285714285714286,0.01426139676338092,1.0,1.0
802,243746,802,0.01212033351965821,1.0,1.0,,,
803,244283,803,0.018724768259295064,0.0,0.8461538461538461,,,
804,244564,804,0.024017892880261956,0.0,0.9230769230769231,,,
805,244989,805,0.012371505304991188,1.0,1.0,,,
806,245398,806,0.011865543382788113,1.0,1.0,,,
807,245831,807,0.013276206494995217,1.0,1.0,,,
808,245968,808,0.03359898418447923,0.0,0.9473684210526315,,,
809,246153,809,0.009189215256092306,1.0,1.0,0.029959019226059806,0.0,0.9230769230769231
810,246410,810,0.01057536014027001,1.0,1.0,,,
811,246747,811,0.015244868896210816,1.0,1.0,,,
812,246964,812,0.010475061470901211,1.0,1.0,,,
813,247109,813,0.015994552191782942,0.0,0.8888888888888888,,,
814,247454,814,0.010565359212731532,1.0,1.0,,,
815,247727,815,0.009511307880138027,1.0,1.0,,,
816,247960,816,0.009129864663390325,1.0,1.0,,,
817,248193,817,0.01038778492787835,1.0,1.0,0.01374832391727539,1.0,1.0
818,248410,818,0.01311011368691571,1.0,1.0,,,
819,249139,819,0.013629541219322321,0.0,0.8571428571428571,,,
820,249508,820,0.013978967114435411,0.0,0.9285714285714286,,,
821,250077,821,0.016505832532415436,0.0,0.9473684210526315,,,
822,250398,822,0.013128605170605068,1.0,1.0,,,
823,250759,823,0.020584156442695907,0.0,0.8888888888888888,,,
824,251240,824,0.015239623004837919,0.0,0.9285714285714286,,,
825,251481,825,0.018620376862620483,0.0,0.8888888888888888,0.01616770781919459,1.0,1.0
826,251738,826,0.024057914931032116,0.0,0.9230769230769231,,,
827,252123,827,0.010851818528292843,1.0,1.0,,,
828,252452,828,0.00785763401254015,1.0,1.0,,,
829,252805,829,0.010798903206694025,1.0,1.0,,,
830,253350,830,0.013848468081465542,0.0,0.8571428571428571,,,
831,253655,831,0.014105185087682067,0.0,0.8571428571428571,,,
832,253928,832,0.011487718648921971,1.0,1.0,,,
833,254185,833,0.011649252865262768,1.0,1.0,0.031550609278667985,0.0,0.8888888888888888
834,254290,834,0.011959055716512535,1.0,1.0,,,
835,254491,835,0.012220427387249986,1.0,1.0,,,
836,254884,836,0.011212124359492258,1.0,1.0,,,
837,255133,837,0.016924351037387347,0.0,0.9473684210526315,,,
838,255542,838,0.015408214332800658,0.0,0.9285714285714286,,,
839,256215,839,0.010602946944327656,1.0,1.0,,,
840,256728,840,0.017643784449504596,0.0,0.9230769230769231,,,
841,257105,841,0.01737690337402281,0.0,0.8571428571428571,0.013572486982152627,0.0,0.8571428571428571
842,257338,842,0.012312941506147701,1.0,1.0,,,
843,257843,843,0.01273857198283288,1.0,1.0,,,
844,257948,844,0.021280422170377213,0.0,0.8888888888888888,,,
845,258109,845,0.01005892173531106,1.0,1.0,,,
846,258302,846,0.010538652223676354,1.0,1.0,,,
847,258551,847,0.027171539780727096,0.0,0.9285714285714286,,,
848,258704,848,0.03984609603208176,0.0,0.8571428571428571,,,
849,258977,849,0.01632570474934639,0.0,0.8571428571428571,0.01977254768701655,0.0,0.8461538461538461
850,259130,850,0.030300181127331054,0.0,0.8571428571428571,,,
851,259523,851,0.012240567201248297,0.0,0.8571428571428571,,,
852,259812,852,0.014254518312329914,0.0,0.9285714285714286,,,
853,259941,853,0.01612939723461807,0.0,0.8888888888888888,,,
854,260110,854,0.011850234395102948,1.0,1.0,,,
855,260487,855,0.012776311930876203,0.0,0.8571428571428571,,,
856,260776,856,0.011804049810181464,1.0,1.0,,,
857,260857,857,0.011686804730978452,1.0,1.0,0.018503283218848823,0.0,0.9230769230769231
858,260962,858,0.015904257080563425,0.0,0.8571428571428571,,,
859,261291,859,0.013459063735093622,1.0,1.0,,,
860,261564,860,0.010337430346036305,1.0,1.0,,,
861,261797,861,0.01545607183082295,0.0,0.8888888888888888,,,
862,262166,862,0.014432196169347216,1.0,1.0,,,
863,262695,863,0.016408128504680517,0.0,0.9473684210526315,,,
864,262864,864,0.011653732601808284,1.0,1.0,,,
865,263113,865,0.013171592947785995,1.0,1.0,0.02078421621764907,0.0,0.8888888888888888
866,263210,866,0.015550008207002572,0.0,0.8888888888888888,,,
867,263571,867,0.012659374240573156,1.0,1.0,,,
868,263836,868,0.015700107732945254,0.0,0.8888888888888888,,,
869,264421,869,0.012400746649863964,1.0,1.0,,,
870,264798,870,0.01299265528615531,1.0,1.0,,,
871,265087,871,0.009401338002345558,1.0,1.0,,,
872,265464,872,0.011900551050529989,0.0,0.8571428571428571,,,
873,265737,873,0.016806894373059433,0.0,0.9473684210526315,0.00993336802077439,1.0,1.0
874,265898,874,0.009050001159587812,1.0,1.0,,,
875,266147,875,0.01740412741915064,0.0,0.9473684210526315,,,
876,266292,876,0.0070383425274794225,1.0,1.0,,,
877,266469,877,0.017835602272008144,0.0,0.9473684210526315,,,
878,266870,878,0.014454529326268135,0.0,0.8571428571428571,,,
879,266967,879,0.0194666803628444,0.0,0.8571428571428571,,,
880,267264,880,0.022130784939098685,0.0,0.9230769230769231,,,
881,267569,881,0.023328167519847908,0.0,0.9230769230769231,0.012794875291184843,1.0,1.0
882,267826,882,0.021178829125826297,0.0,0.9230769230769231,,,
883,268299,883,0.011935770354586659,0.0,0.9473684210526315,,,
884,268612,884,0.012382743332305393,1.0,1.0,,,
885,268725,885,0.01699637848017369,0.0,0.8888888888888888,,,
886,268846,886,0.013205306265778063,1.0,1.0,,,
887,268967,887,0.022134808445832672,0.0,0.8571428571428571,,,
888,269248,888,0.00975807130928743,1.0,1.0,,,
889,269505,889,0.0350180239435971,0.0,0.8888888888888888,0.033953675942301365,0.0,0.8888888888888888
890,269738,890,0.01181533868922719,1.0,1.0,,,
891,269963,891,0.012230072830036565,1.0,1.0,,,
892,270228,892,0.010976614581643038,1.0,1.0,,,
893,270461,893,0.01046904887930713,1.0,1.0,,,
894,270878,894,0.011878456374239609,1.0,1.0,,,
895,271415,895,0.010167952012428472,1.0,1.0,,,
896,272048,896,0.020996119304549206,0.0,0.8888888888888888,,,
897,272721,897,0.015352389488382806,0.0,0.8571428571428571,0.011609211778851764,1.0,1.0
898,273018,898,0.012190805461398032,1.0,1.0,,,
899,273427,899,0.01680124625500821,0.0,0.9285714285714286,,,
900,273660,900,0.009309612186195401,1.0,1.0,,,
901,273837,901,0.013599544320833844,1.0,1.0,,,
902,274158,902,0.020912086629914017,0.0,0.9285714285714286,,,
903,274295,903,0.013147782711825236,1.0,1.0,,,
904,274392,904,0.010343693594016561,1.0,1.0,,,
905,274553,905,0.009118337475013932,1.0,1.0,0.011144082235138977,1.0,1.0
906,274882,906,0.013210196147884722,0.0,0.8571428571428571,,,
907,275155,907,0.015145884036286427,1.0,1.0,,,
908,275516,908,0.015158003328786624,1.0,1.0,,,
909,275629,909,0.00886367665848492,1.0,1.0,,,
910,275998,910,0.017938336894110406,0.0,0.9285714285714286,,,
911,276183,911,0.009461654188689269,1.0,1.0,,,
912,276416,912,0.015978091917567255,0.0,0.8888888888888888,,,
913,276673,913,0.011983253126171631,1.0,1.0,0.012128670638899166,1.0,1.0
914,276906,914,0.02410263288932266,0.0,0.8888888888888888,,,
915,277123,915,0.01729661645056871,0.0,0.8571428571428571,,,
916,277380,916,0.011308391072336416,1.0,1.0,,,
917,277621,917,0.008631313941847771,1.0,1.0,,,
918,277910,918,0.009804020934879148,1.0,1.0,,,
919,278031,919,0.0066858740797003215,1.0,1.0,,,
920,278384,920,0.013136249275396559,1.0,1.0,,,
921,278657,921,0.012280198013520233,1.0,1.0,0.009035476248655229,1.0,1.0
922,278922,922,0.021365206693888722,0.0,0.9473684210526315,,,
923,279227,923,0.013241370021800857,1.0,1.0,,,
924,279660,924,0.012832484015055849,1.0,1.0,,,
925,279845,925,0.015369807500635511,0.0,0.8571428571428571,,,
926,280166,926,0.01457533013058348,1.0,1.0,,,
927,280367,927,0.007255672034769338,1.0,1.0,,,
928,280680,928,0.018919291027767918,0.0,0.9230769230769231,,,
929,281169,929,0.012016318589400025,1.0,1.0,0.018804016502023138,0.0,0.8888888888888888
930,281658,930,0.012617992581098973,0.0,0.8571428571428571,,,
931,281803,931,0.006639799809620726,1.0,1.0,,,
932,282052,932,0.017292553586959376,0.0,0.8571428571428571,,,
933,282245,933,0.019910677023623743,0.0,0.9230769230769231,,,
934,282718,934,0.011114196099039292,1.0,1.0,,,
935,283431,935,0.013612887415631665,1.0,1.0,,,
936,283744,936,0.013607765173602326,0.0,0.9230769230769231,,,
937,284161,937,0.009843603824045675,1.0,1.0,0.011441080665729284,1.0,1.0
938,284434,938,0.024530959778615746,0.0,0.7777777777777778,,,
939,284739,939,0.015824564507256625,0.0,0.8571428571428571,,,
940,284972,940,0.010813434266033156,1.0,1.0,,,
941,285237,941,0.012663851483836948,1.0,1.0,,,
942,285382,942,0.01646881974710308,0.0,0.8571428571428571,,,
943,285631,943,0.017550495869738492,0.0,0.8888888888888888,,,
944,285808,944,0.007862317571739656,1.0,1.0,,,
945,286121,945,0.014027367112786671,0.0,0.8888888888888888,0.01282786348236526,0.0,0.9230769230769231
946,286418,946,0.01374300075446692,1.0,1.0,,,
947,286667,947,0.01278014510059191,1.0,1.0,,,
948,286956,948,0.014417579597526091,0.0,0.8888888888888888,,,
949,287157,949,0.02061107268602136,0.0,0.8888888888888888,,,
950,287302,950,0.02288197306681458,0.0,0.9473684210526315,,,
951,287559,951,0.01924796646064321,0.0,0.8571428571428571,,,
952,287784,952,0.01096338910507016,1.0,1.0,,,
953,288089,953,0.015429789442793565,0.0,0.9285714285714286,0.013176441864168942,1.0,1.0
954,288378,954,0.017079359254722575,0.0,0.8571428571428571,,,
955,288499,955,0.013377081097645146,0.0,0.8571428571428571,,,
956,288836,956,0.016964231342733185,0.0,0.8571428571428571,,,
957,289093,957,0.014382665441217598,0.0,0.8571428571428571,,,
958,289726,958,0.014953599831022353,0.0,0.9285714285714286,,,
959,289983,959,0.017007758793962324,0.0,0.8888888888888888,,,
960,290536,960,0.015144948916986423,1.0,1.0,,,
961,290673,961,0.011931520045181129,0.0,0.8888888888888888,0.009088372970585814,1.0,1.0
962,290778,962,0.010928843527184304,0.0,0.8888888888888888,,,
963,291003,963,0.011838406570029929,1.0,1.0,,,
964,291212,964,0.01530554263922608,1.0,1.0,,,
965,291605,965,0.016103876135390487,0.0,0.9230769230769231,,,
966,291734,966,0.01150029198981782,1.0,1.0,,,
967,291983,967,0.014457614043220372,1.0,1.0,,,
968,292104,968,0.041266973272624,0.0,0.7777777777777778,,,
969,292321,969,0.038979393692185504,0.0,0.8888888888888888,0.013794528971889802,0.0,0.8571428571428571
970,292906,970,0.0172300612766015,0.0,0.8571428571428571,,,
971,293107,971,0.016162973896029213,0.0,0.9230769230769231,,,
972,293276,972,0.006236284233684738,1.0,1.0,,,
973,293509,973,0.008476301637904672,1.0,1.0,,,
974,293598,974,0.007867085633049557,1.0,1.0,,,
975,293911,975,0.01459202731740147,0.0,0.8571428571428571,,,
976,294232,976,0.011721417052985373,1.0,1.0,,,
977,294681,977,0.013843435260005928,0.0,0.9230769230769231,0.012916338791861198,0.0,0.8888888888888888
978,294978,978,0.012785333868137492,1.0,1.0,,,
979,295211,979,0.013670809645785138,1.0,1.0,,,
980,295460,980,0.0165719089232156,0.0,0.8571428571428571,,,
981,295661,981,0.020329033825639626,0.0,0.8888888888888888,,,
982,296230,982,0.01214413297158416,1.0,1.0,,,
983,296463,983,0.01826216306172651,0.0,0.8888888888888888,,,
984,296872,984,0.017718638273532636,0.0,0.8571428571428571,,,
985,297057,985,0.03316446221040953,0.0,0.8571428571428571,0.018814427010906742,0.0,0.9285714285714286
986,297442,986,0.01780452746887152,0.0,0.8571428571428571,,,
987,297803,987,0.011764741692855888,1.0,1.0,,,
988,298116,988,0.009686189817304278,1.0,1.0,,,
989,298469,989,0.018099186895857818,0.0,0.9473684210526315,,,
990,298958,990,0.013436884058379835,0.0,0.8888888888888888,,,
991,299111,991,0.019927555469425505,0.0,0.8888888888888888,,,
992,299504,992,0.015230567678416183,0.0,0.8571428571428571,,,
993,299713,993,0.00855642669440811,1.0,1.0,0.025068839995251276,0.0,0.9230769230769231
994,300082,994,0.014175941649150816,0.0,0.8571428571428571,,,
995,300395,995,0.01418005755427578,0.0,0.8571428571428571,,,
996,300756,996,0.01444078724370651,0.0,0.8571428571428571,,,
997,301293,997,0.014463870968794855,0.0,0.9230769230769231,,,
998,301590,998,0.010163768179275185,1.0,1.0,,,
999,301887,999,0.011109674804632827,1.0,1.0,,,
1000,302096,1000,0.019576516164793993,0.0,0.9473684210526315,,,
1001,302265,1001,0.010626661375661223,1.0,1.0,0.016185450797256307,1.0,1.0
1002,302682,1002,0.014148975027999663,0.0,0.8888888888888888,,,
1003,302971,1003,0.02176920576000915,0.0,0.8571428571428571,,,
1004,303452,1004,0.015319196663737116,0.0,0.8888888888888888,,,
1005,303549,1005,0.01091952515964067,1.0,1.0,,,
1006,303702,1006,0.007886940881251997,1.0,1.0,,,
1007,304071,1007,0.01599896758857075,0.0,0.8888888888888888,,,
1008,304472,1008,0.012859755421105654,1.0,1.0,,,
1009,304633,1009,0.02121994691406667,0.0,0.8888888888888888,0.014612843739964916,1.0,1.0
1010,304986,1010,0.01579317721607274,0.0,0.8888888888888888,,,
1011,305131,1011,0.043886804737074944,0.0,0.9285714285714286,,,
1012,305604,1012,0.01483594350731645,0.0,0.8571428571428571,,,
1013,306125,1013,0.014079803778325947,1.0,1.0,,,
1014,306406,1014,0.015881800426994882,0.0,0.9230769230769231,,,
1015,306751,1015,0.01587020192930665,0.0,0.8571428571428571,,,
1016,307520,1016,0.015279058231621671,0.0,0.8888888888888888,,,
1017,307625,1017,0.01033009689113302,1.0,1.0,0.013558237291067346,1.0,1.0
1018,307850,1018,0.010988214696082901,1.0,1.0,,,
1019,308531,1019,0.015288039535505824,1.0,1.0,,,
1020,308740,1020,0.03250645420385739,0.0,0.8888888888888888,,,
1021,309357,1021,0.012889920106129943,0.0,0.8571428571428571,,,
1022,309774,1022,0.010184747644998285,1.0,1.0,,,
1023,310263,1023,0.011805798755159996,1.0,1.0,,,
1024,310632,1024,0.013278095022774225,1.0,1.0,,,
1025,310825,1025,0.030340636130656018,0.0,0.9230769230769231,0.017976053918052827,0.0,0.8571428571428571
1026,311074,1026,0.017459113167009117,0.0,0.8571428571428571,,,
1027,311187,1027,0.013758771989864561,1.0,1.0,,,
1028,311484,1028,0.01096677445916157,1.0,1.0,,,
1029,311893,1029,0.01118409749144244,1.0,1.0,,,
1030,312286,1030,0.01439959093723079,1.0,1.0,,,
1031,312503,1031,0.012048305066392897,1.0,1.0,,,
1032,312824,1032,0.015018964746860092,1.0,1.0,,,
1033,313097,1033,0.012478536908229865,1.0,1.0,0.012329560726118838,0.0,0.8571428571428571
1034,313402,1034,0.011181939474943918,1.0,1.0,,,
1035,313643,1035,0.014609537215401716,1.0,1.0,,,
1036,313948,1036,0.012131047107908592,1.0,1.0,,,
1037,314221,1037,0.012505037842625289,1.0,1.0,,,
1038,314542,1038,0.012324467162475195,1.0,1.0,,,
1039,314855,1039,0.0166189093136166,0.0,0.8888888888888888,,,
1040,315040,1040,0.00930904442083364,1.0,1.0,,,
1041,315297,1041,0.012579435570875024,1.0,1.0,0.019019180388591177,0.0,0.8888888888888888
1042,315610,1042,0.012780054554620605,0.0,0.8571428571428571,,,
1043,315819,1043,0.009783653227603998,1.0,1.0,,,
1044,316028,1044,0.010601351091449112,1.0,1.0,,,
1045,316397,1045,0.007484930703847544,1.0,1.0,,,
1046,316774,1046,0.013285299406078536,0.0,0.8571428571428571,,,
1047,317231,1047,0.011020381661378394,1.0,1.0,,,
1048,318024,1048,0.014117426319152027,0.0,0.8888888888888888,,,
1049,318337,1049,0.015593980720500791,0.0,0.8571428571428571,0.01647319218596265,0.0,0.8571428571428571
1050,318722,1050,0.012658370035179287,1.0,1.0,,,
1051,319075,1051,0.011721743514170529,1.0,1.0,,,
1052,319292,1052,0.017919734735473064,0.0,0.8888888888888888,,,
1053,319525,1053,0.022502619023302355,0.0,0.9473684210526315,,,
1054,319854,1054,0.01291290487580094,1.0,1.0,,,
1055,320087,1055,0.013345843756402201,1.0,1.0,,,
1056,320304,1056,0.007282178700399489,1.0,1.0,,,
1057,320745,1057,0.010311050774767822,1.0,1.0,0.017362548752004502,1.0,1.0
1058,321050,1058,0.011359152983222433,1.0,1.0,,,
1059,321259,1059,0.012397791296536915,1.0,1.0,,,
1060,321572,1060,0.0136269791695635,1.0,1.0,,,
1061,321757,1061,0.007763371867530985,1.0,1.0,,,
1062,322198,1062,0.010872457857752435,1.0,1.0,,,
1063,322543,1063,0.01293194041465758,1.0,1.0,,,
1064,322864,1064,0.021590151539450375,0.0,0.9230769230769231,,,
1065,323209,1065,0.013250600340630324,1.0,1.0,0.020641686839427312,0.0,0.8571428571428571
1066,323354,1066,0.013459658328992293,1.0,1.0,,,
1067,323555,1067,0.013916780533128623,0.0,0.8571428571428571,,,
1068,323924,1068,0.017290685794483313,0.0,0.9230769230769231,,,
1069,324237,1069,0.010991202915817646,1.0,1.0,,,
1070,324406,1070,0.008053411895373192,1.0,1.0,,,
1071,324791,1071,0.0349716228756463,0.0,0.9230769230769231,,,
1072,325064,1072,0.020110462760325055,0.0,0.8571428571428571,,,
1073,325193,1073,0.013980170793079196,0.0,0.8571428571428571,0.01317830956259642,1.0,1.0
1074,325530,1074,0.014297006767967612,1.0,1.0,,,
1075,325755,1075,0.01771521515364403,0.0,0.8571428571428571,,,
1076,326052,1076,0.019203514001145276,0.0,0.8571428571428571,,,
1077,326221,1077,0.016871972578884,0.0,0.9285714285714286,,,
1078,326830,1078,0.010079926620209623,1.0,1.0,,,
1079,326935,1079,0.010342554185744505,1.0,1.0,,,
1080,327096,1080,0.007826324942933524,1.0,1.0,,,
1081,327305,1081,0.024111748988199448,0.0,0.8888888888888888,0.01207223467378315,1.0,1.0
1082,327610,1082,0.011074121710979507,1.0,1.0,,,
1083,327955,1083,0.012712122867717392,0.0,0.9230769230769231,,,
1084,328108,1084,0.0093233753183124,1.0,1.0,,,
1085,328517,1085,0.01092386646931774,0.0,0.8888888888888888,,,
1086,328742,1086,0.010493427835835812,1.0,1.0,,,
1087,329231,1087,0.014152455938349903,1.0,1.0,,,
1088,329584,1088,0.013346146059351078,0.0,0.9285714285714286,,,
1089,330033,1089,0.009942801962679361,1.0,1.0,0.01382759954657197,0.0,0.8888888888888888
1090,330418,1090,0.012573845495514201,1.0,1.0,,,
1091,330651,1091,0.012423280252057361,0.0,0.8888888888888888,,,
1092,331012,1092,0.011200629662403521,1.0,1.0,,,
1093,331181,1093,0.01467466955652201,1.0,1.0,,,
1094,331646,1094,0.011824500146413957,1.0,1.0,,,
1095,331927,1095,0.011053589478896501,1.0,1.0,,,
1096,332240,1096,0.014699817070685383,1.0,1.0,,,
1097,332577,1097,0.015557463150666152,1.0,1.0,0.024260784738185513,0.0,0.9473684210526315
1098,332754,1098,0.013094534312135179,1.0,1.0,,,
1099,333427,1099,0.013743442696561824,1.0,1.0,,,
1100,333684,1100,0.010198162104770196,1.0,1.0,,,
1101,334061,1101,0.014269666837116592,0.0,0.8888888888888888,,,
1102,334350,1102,0.012149014137704368,1.0,1.0,,,
1103,334647,1103,0.009280141816784996,1.0,1.0,,,
1104,335048,1104,0.009802191295290804,1.0,1.0,,,
1105,335497,1105,0.012413062672946335,0.0,0.8888888888888888,0.00962274219594629,1.0,1.0
1106,335642,1106,0.009544706328021593,1.0,1.0,,,
1107,335883,1107,0.02216764896969039,0.0,0.8571428571428571,,,
1108,336156,1108,0.009109994847175892,1.0,1.0,,,
1109,336493,1109,0.0175758727142473,0.0,0.8571428571428571,,,
1110,336854,1110,0.019076717314508745,0.0,0.8888888888888888,,,
1111,337023,1111,0.02808820023571781,0.0,0.8571428571428571,,,
1112,337520,1112,0.010955430065556937,1.0,1.0,,,
1113,337761,1113,0.008424724807099099,1.0,1.0,0.020106168007902988,0.0,0.8571428571428571
1114,338178,1114,0.010486718002868413,0.0,0.8571428571428571,,,
1115,338547,1115,0.011812820012856896,1.0,1.0,,,
1116,338772,1116,0.01611014407546926,0.0,0.8571428571428571,,,
1117,338869,1117,0.009950756149341752,1.0,1.0,,,
1118,339342,1118,0.015387556380134677,0.0,0.7777777777777778,,,
1119,339855,1119,0.015905377873104136,0.0,0.8461538461538461,,,
1120,339992,1120,0.01196046353354137,1.0,1.0,,,
1121,340241,1121,0.011335540844341987,1.0,1.0,0.010284565654283286,1.0,1.0
1122,340642,1122,0.014777540039114974,0.0,0.8888888888888888,,,
1123,340835,1123,0.009161684466756692,1.0,1.0,,,
1124,341148,1124,0.010710958704638474,1.0,1.0,,,
1125,341341,1125,0.01836135610923562,0.0,0.9473684210526315,,,
1126,341542,1126,0.00923552880143218,1.0,1.0,,,
1127,341887,1127,0.013255689979559684,1.0,1.0,,,
1128,342000,1128,0.021445099891409754,0.0,0.9230769230769231,,,
1129,342321,1129,0.01350925411569775,1.0,1.0,0.01388813408298686,0.0,0.8571428571428571
1130,342570,1130,0.009616021194811187,1.0,1.0,,,
1131,342787,1131,0.011672988245022798,1.0,1.0,,,
1132,343308,1132,0.014309122550371398,0.0,0.8888888888888888,,,
1133,343437,1133,0.016605258464019335,1.0,1.0,,,
1134,343822,1134,0.013960888258714808,0.0,0.8571428571428571,,,
1135,344407,1135,0.00992208693092635,1.0,1.0,,,
1136,344520,1136,0.008869768183068507,1.0,1.0,,,
1137,344905,1137,0.018724142516250285,0.0,0.8571428571428571,0.012444882149502304,0.0,0.8571428571428571
1138,345122,1138,0.01232884301039561,1.0,1.0,,,
1139,345531,1139,0.026600344867855365,0.0,0.9230769230769231,,,
1140,345812,1140,0.019974956754652214,0.0,0.8571428571428571,,,
1141,346157,1141,0.009681319034411544,1.0,1.0,,,
1142,346526,1142,0.016159062576034115,0.0,0.9230769230769231,,,
1143,346743,1143,0.00890066623655978,1.0,1.0,,,
1144,346920,1144,0.010687095998605452,1.0,1.0,,,
1145,347097,1145,0.0059459628682284405,1.0,1.0,0.015854083973640902,0.0,0.8888888888888888
1146,347538,1146,0.014262159987880874,0.0,0.8571428571428571,,,
1147,347899,1147,0.017234733730313378,0.0,0.8571428571428571,,,
1148,348148,1148,0.010189104098465882,1.0,1.0,,,
1149,348549,1149,0.011722161245127944,1.0,1.0,,,
1150,348934,1150,0.014836912020203891,0.0,0.8888888888888888,,,
1151,349151,1151,0.008635485848080366,1.0,1.0,,,
1152,349440,1152,0.014951287653763056,0.0,0.9473684210526315,,,
1153,349761,1153,0.01418115678076113,1.0,1.0,0.012596554203761792,1.0,1.0
1154,350090,1154,0.010026457872825011,1.0,1.0,,,
1155,350347,1155,0.028052548728847448,0.0,0.8888888888888888,,,
1156,350836,1156,0.011583174757727278,1.0,1.0,,,
1157,351157,1157,0.014095122406281375,0.0,0.8571428571428571,,,
1158,351438,1158,0.013463623843398085,1.0,1.0,,,
1159,351727,1159,0.018446774175503337,0.0,0.8571428571428571,,,
1160,351864,1160,0.028100707326907337,0.0,0.7777777777777778,,,
1161,352105,1161,0.010575303503696204,1.0,1.0,0.014301356923939976,0.0,0.8888888888888888
1162,352306,1162,0.011785680816226591,1.0,1.0,,,
1163,352579,1163,0.015514437231181634,0.0,0.8888888888888888,,,
1164,352788,1164,0.01667628769454364,0.0,0.8571428571428571,,,
1165,353077,1165,0.012517597509034506,1.0,1.0,,,
1166,353454,1166,0.010335079770784883,1.0,1.0,,,
1167,353791,1167,0.010102387552706477,1.0,1.0,,,
1168,354000,1168,0.012435181177183709,0.0,0.9473684210526315,,,
1169,354161,1169,0.012957560644720704,1.0,1.0,0.01941980672513271,0.0,0.9473684210526315
1170,354402,1170,0.024835714537952518,0.0,0.8888888888888888,,,
1171,354627,1171,0.01672815779706018,0.0,0.9230769230769231,,,
1172,355004,1172,0.020307354222601697,0.0,0.9285714285714286,,,
1173,355509,1173,0.019815076476808167,0.0,0.8888888888888888,,,
1174,355758,1174,0.013545334275140831,0.0,0.9230769230769231,,,
1175,356343,1175,0.01339785924863449,0.0,0.8571428571428571,,,
1176,356640,1176,0.01767129880591846,0.0,0.8571428571428571,,,
1177,356873,1177,0.009080846502100592,1.0,1.0,0.00896197881457689,1.0,1.0
1178,356994,1178,0.04494978346630341,0.0,0.9230769230769231,,,
1179,357363,1179,0.018616602379156643,0.0,0.9285714285714286,,,
1180,357500,1180,0.007213433235771748,1.0,1.0,,,
1181,357997,1181,0.009879217833939316,1.0,1.0,,,
