step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy
401,524680,3208,0.017109535528803704,0.0,0.8765432098765432,0.020213991385765146,0.5,0.92
402,525648,3216,0.021654229412736346,0.125,0.8875,,,
403,526680,3224,0.019784121410746185,0.25,0.9195402298850575,,,
404,527840,3232,0.018793126437542076,0.375,0.9012345679012346,,,
405,528680,3240,0.02406487707369117,0.5,0.8970588235294118,,,
406,529904,3248,0.01569589612507253,0.5,0.8909090909090909,,,
407,531256,3256,0.017743401886945724,0.25,0.93,,,
408,532416,3264,0.017818805817712877,0.5,0.9295774647887324,,,
409,533640,3272,0.01741986629806389,0.375,0.8852459016393442,0.01863596640911554,0.0,0.8674698795180723
410,534672,3280,0.023183748554267844,0.25,0.8823529411764706,,,
411,535256,3288,0.027866178200557732,0.25,0.8888888888888888,,,
412,536224,3296,0.025023329684657904,0.125,0.835820895522388,,,
413,537256,3304,0.02079144708437043,0.25,0.8902439024390244,,,
414,538160,3312,0.01743711490445327,0.625,0.953125,,,
415,539000,3320,0.027401823185204125,0.125,0.8307692307692308,,,
416,539968,3328,0.022614865944540794,0.375,0.8548387096774194,,,
417,541576,3336,0.01268835498876161,0.5,0.9104477611940298,0.011480318031229831,0.25,0.925
418,542864,3344,0.016834063438244513,0.125,0.84375,,,
419,544600,3352,0.013934408771932104,0.125,0.897196261682243,,,
420,545568,3360,0.023005945365887865,0.25,0.890625,,,
421,546600,3368,0.0179666751969069,0.375,0.9390243902439024,,,
422,547440,3376,0.024492736073164934,0.375,0.8941176470588236,,,
423,548792,3384,0.017510064890705775,0.25,0.8933333333333333,,,
424,549824,3392,0.01748545339969275,0.5,0.9166666666666666,,,
425,550920,3400,0.01996758747696279,0.5,0.9459459459459459,0.019537364914419705,0.125,0.8857142857142857
426,552400,3408,0.01461508155744163,0.0,0.7894736842105263,,,
427,553688,3416,0.021455874876987687,0.125,0.8780487804878049,,,
428,555168,3424,0.016341228982761014,0.375,0.8783783783783784,,,
429,556392,3432,0.016853043802621922,0.375,0.8923076923076924,,,
430,557488,3440,0.020787406222023384,0.125,0.8382352941176471,,,
431,558584,3448,0.02120312309896147,0.25,0.9230769230769231,,,
432,560640,3456,0.011652269381949246,0.25,0.8833333333333333,,,
433,562056,3464,0.01373380367250165,0.625,0.9397590361445783,0.017259014406797862,0.25,0.9090909090909091
434,563152,3472,0.018700898816598095,0.375,0.9069767441860465,,,
435,563992,3480,0.022823127179765382,0.125,0.8714285714285714,,,
436,565536,3488,0.01766867399818611,0.0,0.855072463768116,,,
437,566568,3496,0.01803229143311699,0.375,0.9166666666666666,,,
438,568048,3504,0.015253408534602225,0.25,0.9041095890410958,,,
439,569336,3512,0.018685138135875495,0.125,0.868421052631579,,,
440,570624,3520,0.01697807780717467,0.25,0.9090909090909091,,,
441,571912,3528,0.018347650312060242,0.125,0.9186046511627907,0.02098203836908991,0.375,0.896551724137931
442,572816,3536,0.02315222107835874,0.125,0.8533333333333334,,,
443,573656,3544,0.02048967076597789,0.375,0.92,,,
444,574560,3552,0.020444109523075047,0.25,0.9,,,
445,576168,3560,0.01631234916619349,0.0,0.8641975308641975,,,
446,577328,3568,0.01995817259752209,0.25,0.8813559322033898,,,
447,578488,3576,0.016715183258969674,0.25,0.9186046511627907,,,
448,579776,3584,0.01841179809113818,0.0,0.864406779661017,,,
449,580872,3592,0.017424586755165776,0.375,0.9210526315789473,0.015515338748551478,0.125,0.863013698630137
450,582864,3600,0.012205601511331477,0.25,0.9166666666666666,,,
451,583768,3608,0.023749143589487327,0.5,0.9047619047619048,,,
452,585312,3616,0.01505015690756578,0.0,0.8103448275862069,,,
453,586408,3624,0.018593288327117943,0.25,0.8842105263157894,,,
454,587568,3632,0.01913248950730682,0.25,0.8769230769230769,,,
455,588536,3640,0.022558682206473512,0.125,0.8641975308641975,,,
456,589824,3648,0.017653204775465996,0.5,0.9591836734693877,,,
457,590984,3656,0.01864890560712956,0.0,0.9081632653061225,0.017961866799520533,0.5,0.9629629629629629
458,591952,3664,0.022308881801681574,0.0,0.8765432098765432,,,
459,592600,3672,0.035365275092197536,0.375,0.8620689655172413,,,
460,593504,3680,0.02379099792765154,0.25,0.8870967741935484,,,
461,594920,3688,0.016302254644997894,0.25,0.8783783783783784,,,
462,596528,3696,0.013074126932000517,0.375,0.92,,,
463,598520,3704,0.011206220474239203,0.25,0.8771929824561403,,,
464,599744,3712,0.021508261209283366,0.125,0.8513513513513513,,,
465,600968,3720,0.018951321971496883,0.0,0.8857142857142857,0.020317986349162046,0.25,0.890625
466,602000,3728,0.019057616473423578,0.375,0.9032258064516129,,,
467,603672,3736,0.0173497458580592,0.375,0.9041095890410958,,,
468,605152,3744,0.014198126795440432,0.125,0.8875,,,
469,606376,3752,0.02014435467496104,0.25,0.868421052631579,,,
470,607600,3760,0.022495695044813756,0.125,0.8518518518518519,,,
471,608952,3768,0.018077341988970284,0.125,0.8902439024390244,,,
472,610112,3776,0.01968051721489346,0.5,0.9264705882352942,,,
473,611720,3784,0.015448916599252769,0.25,0.8734177215189873,0.011195184658327362,0.125,0.8153846153846154
474,613200,3792,0.016072802905148235,0.375,0.9176470588235294,,,
475,614744,3800,0.017180756407837287,0.125,0.8245614035087719,,,
476,615584,3808,0.023645321274515272,0.25,0.8695652173913043,,,
477,616296,3816,0.029694585554315676,0.125,0.8,,,
478,617648,3824,0.015196039105071264,0.25,0.9156626506024096,,,
479,618808,3832,0.017045689434828305,0.5,0.9315068493150684,,,
480,619968,3840,0.0182370474602431,0.375,0.925,,,
481,621256,3848,0.01714617705481513,0.125,0.9069767441860465,0.016418222497670838,0.125,0.8769230769230769
482,622160,3856,0.024253014843992015,0.125,0.9047619047619048,,,
483,623000,3864,0.025279241882504317,0.5,0.9193548387096774,,,
484,624416,3872,0.015295365611801793,0.375,0.8666666666666667,,,
485,630184,3880,0.00543702313650331,0.25,0.8571428571428571,,,
486,631536,3888,0.018650495882413905,0.125,0.8767123287671232,,,
487,632696,3896,0.02053576020587728,0.125,0.8666666666666667,,,
488,633984,3904,0.01641960660517485,0.25,0.873015873015873,,,
489,635400,3912,0.016974643803211512,0.25,0.8524590163934426,0.008693962664885434,0.375,0.9047619047619048
490,636688,3920,0.018287464285934234,0.375,0.9117647058823529,,,
491,637720,3928,0.021810400197224696,0.375,0.9111111111111111,,,
492,639008,3936,0.017359170364018708,0.125,0.875,,,
493,641192,3944,0.011798966512891937,0.125,0.8795180722891566,,,
494,642736,3952,0.016881550463646523,0.25,0.8923076923076924,,,
495,643960,3960,0.01908697172580101,0.125,0.8421052631578947,,,
496,644992,3968,0.02324796678674247,0.25,0.8714285714285714,,,
497,646280,3976,0.0165055775182141,0.125,0.8620689655172413,0.018456513618496807,0.125,0.8674698795180723
498,647248,3984,0.01949309685312388,0.375,0.9054054054054054,,,
499,648216,3992,0.02954946375295645,0.25,0.8961038961038961,,,
500,649632,4000,0.016520843724504655,0.25,0.8714285714285714,,,
501,650920,4008,0.018820335129629967,0.0,0.8450704225352113,,,
502,651952,4016,0.020842229891976136,0.25,0.875,,,
503,653624,4024,0.01327702168966559,0.375,0.9210526315789473,,,
504,654848,4032,0.01779119165191042,0.25,0.9024390243902439,,,
505,656200,4040,0.01740971721986038,0.375,0.92,0.009640866609878649,0.25,0.9036144578313253
506,657232,4048,0.02140779122362426,0.25,0.8717948717948718,,,
507,658264,4056,0.024540514783074042,0.0,0.84375,,,
508,659488,4064,0.019300009390215624,0.25,0.8783783783783784,,,
509,660968,4072,0.016674653572372803,0.125,0.8363636363636363,,,
510,662832,4080,0.01146103502882238,0.125,0.9078947368421053,,,
511,663672,4088,0.02664519847318086,0.25,0.8709677419354839,,,
512,664768,4096,0.019076400439198376,0.25,0.8688524590163934,,,
513,666120,4104,0.017108790455927197,0.125,0.8833333333333333,0.02122166645514402,0.125,0.8732394366197183
514,666704,4112,0.027654319205737465,0.375,0.9361702127659575,,,
515,668120,4120,0.018606109943170066,0.0,0.8253968253968254,,,
516,669088,4128,0.01966286188076912,0.25,0.91,,,
517,670184,4136,0.01972123038270992,0.25,0.9078947368421053,,,
518,671792,4144,0.012317249102662044,0.625,0.9516129032258065,,,
519,673464,4152,0.01467619116897744,0.25,0.9090909090909091,,,
520,674560,4160,0.01933858534303239,0.375,0.9027777777777778,,,
521,675592,4168,0.020632533764832893,0.375,0.925531914893617,0.019828611696117746,0.375,0.9204545454545454
522,676496,4176,0.024242518823934838,0.125,0.8695652173913043,,,
523,678232,4184,0.013767901964048727,0.25,0.9,,,
524,679456,4192,0.01775984503597086,0.0,0.8309859154929577,,,
525,680872,4200,0.014967054931236661,0.25,0.8857142857142857,,,
526,682160,4208,0.015618885160940196,0.375,0.8939393939393939,,,
527,683000,4216,0.024016249166992545,0.0,0.8873239436619719,,,
528,684288,4224,0.01895476927013086,0.0,0.8857142857142857,,,
529,685128,4232,0.02224421017844854,0.25,0.8666666666666667,0.01817749768720479,0.25,0.8958333333333334
530,686608,4240,0.015803402947274954,0.25,0.8977272727272727,,,
531,687896,4248,0.02027735665137868,0.125,0.8676470588235294,,,
532,690016,4256,0.010633061903975977,0.125,0.8571428571428571,,,
533,690856,4264,0.021189703922419072,0.5,0.9152542372881356,,,
534,691632,4272,0.022369096007165176,0.125,0.8571428571428571,,,
535,692664,4280,0.0202440786232512,0.375,0.9222222222222223,,,
536,693632,4288,0.021425471844857585,0.0,0.8783783783783784,,,
537,694728,4296,0.020953374392570473,0.25,0.9021739130434783,0.018445195948339266,0.125,0.8688524590163934
538,696080,4304,0.014941261889842614,0.375,0.9326923076923077,,,
539,697432,4312,0.015110926948958579,0.375,0.8888888888888888,,,
540,698848,4320,0.017486069478682618,0.25,0.8666666666666667,,,
541,700200,4328,0.0159872386257577,0.125,0.8524590163934426,,,
542,701424,4336,0.020077520971685164,0.375,0.9102564102564102,,,
543,703032,4344,0.01721090535903419,0.125,0.8805970149253731,,,
544,704576,4352,0.016008030709110766,0.25,0.8809523809523809,,,
545,706056,4360,0.018119937854487966,0.25,0.8493150684931506,0.022127913716783677,0.0,0.8421052631578947
546,707344,4368,0.01757206642282186,0.25,0.8902439024390244,,,
547,708248,4376,0.021390527497297307,0.375,0.896551724137931,,,
548,709728,4384,0.016061072476954045,0.25,0.9278350515463918,,,
549,710888,4392,0.019515523171733273,0.25,0.9142857142857143,,,
550,711920,4400,0.021212731221861104,0.375,0.8833333333333333,,,
551,713464,4408,0.015894404767101546,0.25,0.8714285714285714,,,
552,714304,4416,0.024617992955474358,0.125,0.8688524590163934,,,
553,715208,4424,0.02230880986299364,0.125,0.8767123287671232,0.02024864294775831,0.5,0.9431818181818182
554,717008,4432,0.012153642321160967,0.125,0.8412698412698413,,,
555,717912,4440,0.022349262384552933,0.375,0.8985507246376812,,,
556,719136,4448,0.01799339234067875,0.25,0.8813559322033898,,,
557,720680,4456,0.013638830389704653,0.5,0.9411764705882353,,,
558,721968,4464,0.014600026393995377,0.625,0.9625,,,
559,722872,4472,0.025377665423086646,0.125,0.872093023255814,,,
560,723904,4480,0.022082541072537522,0.125,0.8846153846153846,,,
561,725192,4488,0.01848109048402117,0.125,0.8953488372093024,0.021507616053450834,0.0,0.8773584905660378
562,726352,4496,0.019016683690034255,0.125,0.8658536585365854,,,
563,727640,4504,0.019596736210870165,0.0,0.8865979381443299,,,
564,728800,4512,0.02055749689692027,0.375,0.9117647058823529,,,
565,730088,4520,0.016826630294286816,0.25,0.875,,,
566,731824,4528,0.013755773794540741,0.25,0.9139784946236559,,,
567,732728,4536,0.019045746768471157,0.625,0.9659090909090909,,,
568,734144,4544,0.014559105203905475,0.25,0.8904109589041096,,,
569,734856,4552,0.028309767768613638,0.0,0.8714285714285714,0.022019800570852444,0.0,0.891566265060241
570,736080,4560,0.0177422516981097,0.25,0.926829268292683,,,
571,737560,4568,0.014812223059337356,0.125,0.84375,,,
572,738720,4576,0.01783056504773103,0.25,0.896551724137931,,,
573,740328,4584,0.013105485262177292,0.125,0.9247311827956989,,,
574,741552,4592,0.015706356130409556,0.25,0.9186046511627907,,,
575,743160,4600,0.015038582682860237,0.25,0.8928571428571429,,,
576,744768,4608,0.014595598412946135,0.25,0.9,,,
577,746184,4616,0.01587922981920462,0.125,0.9072164948453608,0.01977711040780156,0.25,0.8888888888888888
578,747344,4624,0.01591255452015751,0.5,0.9473684210526315,,,
579,749144,4632,0.008699733485480197,0.5,0.9615384615384616,,,
580,750112,4640,0.021851950109707117,0.0,0.8524590163934426,,,
581,751080,4648,0.021404472000286848,0.5,0.935064935064935,,,
582,752304,4656,0.019408395705308407,0.125,0.9052631578947369,,,
583,753464,4664,0.017160655231509062,0.625,0.9577464788732394,,,
584,755904,4672,0.009621180895397973,0.375,0.9247311827956989,,,
585,756872,4680,0.02516534828297993,0.0,0.8554216867469879,0.023612018850447985,0.0,0.8292682926829268
586,757584,4688,0.023785383776794056,0.5,0.9452054794520548,,,
587,758424,4696,0.020011977893927262,0.375,0.9381443298969072,,,
588,759584,4704,0.017752564410769497,0.375,0.9222222222222223,,,
589,761000,4712,0.013846072492635425,0.5,0.9193548387096774,,,
590,761648,4720,0.028545121443700656,0.375,0.9176470588235294,,,
591,763256,4728,0.01622015034656975,0.125,0.8717948717948718,,,
592,764736,4736,0.015582668849585998,0.5,0.9411764705882353,,,
593,766344,4744,0.016664923335259662,0.125,0.8732394366197183,0.012981409795674616,0.125,0.9
594,767760,4752,0.017302074566111963,0.25,0.8817204301075269,,,
595,769048,4760,0.017332827718617824,0.125,0.8791208791208791,,,
596,771104,4768,0.01349022858997696,0.125,0.85,,,
597,772392,4776,0.019958338117962972,0.125,0.8513513513513513,,,
598,773808,4784,0.018735742628552047,0.0,0.8433734939759037,,,
599,774968,4792,0.015124579381000916,0.625,0.96,,,
600,775616,4800,0.031118174945773274,0.25,0.8852459016393442,,,
601,776712,4808,0.02057529872999819,0.0,0.8235294117647058,0.014192054268243836,0.625,0.9578947368421052
602,777936,4816,0.01610308522190033,0.625,0.9411764705882353,,,
603,779416,4824,0.015119855066803627,0.125,0.891566265060241,,,
604,780576,4832,0.01822736613599588,0.25,0.9157894736842105,,,
605,781672,4840,0.016530698507382337,0.25,0.9176470588235294,,,
606,782512,4848,0.02369838952852524,0.5,0.9142857142857143,,,
607,784184,4856,0.015474371863941861,0.25,0.864406779661017,,,
608,785536,4864,0.014922961575545336,0.5,0.9361702127659575,,,
609,786952,4872,0.01737665423930781,0.375,0.9066666666666666,0.011945373691127147,0.0,0.8602150537634409
610,787856,4880,0.025501688403156787,0.25,0.8688524590163934,,,
611,789592,4888,0.013068641161155766,0.25,0.9130434782608695,,,
612,790560,4896,0.02250907164676597,0.5,0.9506172839506173,,,
613,791848,4904,0.016862714280995,0.25,0.8904109589041096,,,
614,792688,4912,0.022344611360383165,0.125,0.9238095238095239,,,
615,793848,4920,0.02033731926875903,0.25,0.8846153846153846,,,
616,795200,4928,0.017750393053684605,0.25,0.8636363636363636,,,
617,796744,4936,0.017451107876622386,0.125,0.9150943396226415,0.018483500568485835,0.25,0.922077922077922
618,798288,4944,0.016195885718839922,0.125,0.8732394366197183,,,
619,799896,4952,0.012399797465239894,0.375,0.926829268292683,,,
620,801568,4960,0.011953450128180585,0.5,0.9302325581395349,,,
621,803752,4968,0.013840108000878126,0.125,0.8493150684931506,,,
622,805680,4976,0.014530746605824037,0.375,0.8873239436619719,,,
623,809080,4984,0.007957194338328248,0.375,0.9014084507042254,,,
624,809920,4992,0.021629693672625423,0.375,0.9195402298850575,,,
625,811272,5000,0.016823962528180563,0.375,0.9117647058823529,0.014423143661131434,0.125,0.8611111111111112
626,812624,5008,0.014731734812095715,0.375,0.9102564102564102,,,
627,813912,5016,0.015600909073978677,0.125,0.8955223880597015,,,
628,815200,5024,0.015863269849277807,0.375,0.9078947368421053,,,
629,816168,5032,0.018630321856366424,0.5,0.9242424242424242,,,
630,817456,5040,0.014676933217662835,0.5,0.918918918918919,,,
631,818232,5048,0.020064620185009055,0.5,0.90625,,,
632,819264,5056,0.02029579996606749,0.25,0.9102564102564102,,,
633,820808,5064,0.013112119825921953,0.5,0.9066666666666666,0.02019338108921247,0.0,0.8625
634,822096,5072,0.01813811821435422,0.25,0.9058823529411765,,,
635,823000,5080,0.025141602398413534,0.125,0.8641975308641975,,,
636,824096,5088,0.022808218017739995,0.0,0.8035714285714286,,,
637,824808,5096,0.029578435581721393,0.125,0.8571428571428571,,,
638,825968,5104,0.01939657154465512,0.125,0.8961038961038961,,,
639,828088,5112,0.012583871766434893,0.125,0.8433734939759037,,,
640,829248,5120,0.018764413620393647,0.375,0.9230769230769231,,,
641,830344,5128,0.02044057149968195,0.125,0.8484848484848485,0.016121812911467318,0.125,0.85
642,831312,5136,0.020070102770384204,0.125,0.9047619047619048,,,
643,832536,5144,0.013545111097721675,0.375,0.9285714285714286,,,
644,833760,5152,0.017126208453244904,0.25,0.9239130434782609,,,
645,834792,5160,0.02058483101007512,0.375,0.9242424242424242,,,
646,836336,5168,0.01754241260233114,0.0,0.8571428571428571,,,
647,838008,5176,0.014777249660345796,0.125,0.8615384615384616,,,
648,838912,5184,0.021925122095972967,0.25,0.8918918918918919,,,
649,839944,5192,0.019838595688989585,0.375,0.8870967741935484,0.01895065609593137,0.375,0.9253731343283582
650,841168,5200,0.014392108245504675,0.625,0.9420289855072463,,,
651,842328,5208,0.016680227319798308,0.375,0.8983050847457628,,,
652,843296,5216,0.02029130914081343,0.375,0.896551724137931,,,
653,844584,5224,0.01604873292547056,0.5,0.9529411764705882,,,
654,846320,5232,0.015031607746696539,0.25,0.8833333333333333,,,
655,847480,5240,0.0175823273781366,0.25,0.8918918918918919,,,
656,848768,5248,0.019107325685959315,0.0,0.8958333333333334,,,
657,850248,5256,0.01518518093873635,0.125,0.8428571428571429,0.01619866943170499,0.125,0.8289473684210527
658,851536,5264,0.016074047142920468,0.125,0.872093023255814,,,
659,852888,5272,0.017175347301048166,0.25,0.8902439024390244,,,
660,854240,5280,0.016094832039510627,0.25,0.8933333333333333,,,
661,855848,5288,0.015089050853993695,0.25,0.918918918918919,,,
662,856816,5296,0.020185319498062494,0.25,0.875,,,
663,858040,5304,0.01532999693991346,0.375,0.9027777777777778,,,
664,859200,5312,0.015323691050383099,0.375,0.9278350515463918,,,
665,860168,5320,0.02241086408198596,0.25,0.8924731182795699,0.030744297704688762,0.0,0.8865979381443299
666,861328,5328,0.017266473312884625,0.5,0.9344262295081968,,,
667,863256,5336,0.01353564014836631,0.25,0.8333333333333334,,,
668,865184,5344,0.01237651231760093,0.125,0.855072463768116,,,
669,866280,5352,0.018304191862502844,0.375,0.9076923076923077,,,
670,867504,5360,0.013747991179369512,0.75,0.9693877551020408,,,
671,868728,5368,0.01703341735336299,0.125,0.9174311926605505,,,
672,870080,5376,0.017304123683701784,0.25,0.8823529411764706,,,
673,871624,5384,0.013221633353119528,0.375,0.9468085106382979,0.011848875401048158,0.5,0.9439252336448598
674,872784,5392,0.020376801134559204,0.25,0.8987341772151899,,,
675,874648,5400,0.011340879625705132,0.5,0.927710843373494,,,
676,876064,5408,0.013922256661941163,0.25,0.9014084507042254,,,
677,876968,5416,0.02078974480753871,0.125,0.8780487804878049,,,
678,877744,5424,0.021833984430200088,0.5,0.9540229885057471,,,
679,878968,5432,0.017399895207643557,0.375,0.9146341463414634,,,
680,880384,5440,0.014093343503615323,0.75,0.9726027397260274,,,
681,881864,5448,0.01317005010185375,0.25,0.9078947368421053,0.014108431239021226,0.375,0.9259259259259259
682,883088,5456,0.01766970071501147,0.375,0.9368421052631579,,,
683,883800,5464,0.025190393870313885,0.25,0.9104477611940298,,,
684,884768,5472,0.020858312173753082,0.0,0.8529411764705882,,,
685,886120,5480,0.018294400659578474,0.125,0.9080459770114943,,,
686,887792,5488,0.016257784081962618,0.125,0.8941176470588236,,,
687,888888,5496,0.017868023174602825,0.625,0.9333333333333333,,,
688,890176,5504,0.013970496309801184,0.625,0.963855421686747,,,
689,891592,5512,0.014853577875886443,0.375,0.9032258064516129,0.017029414162447198,0.125,0.8823529411764706
690,893392,5520,0.013287911149839233,0.25,0.8780487804878049,,,
691,895320,5528,0.01308026856876342,0.125,0.875,,,
692,896608,5536,0.015187618338513856,0.25,0.8928571428571429,,,
693,898024,5544,0.017045613492758058,0.25,0.868421052631579,,,
694,899440,5552,0.013746133347891397,0.25,0.9156626506024096,,,
695,900664,5560,0.017816708971776132,0.25,0.8941176470588236,,,
696,901952,5568,0.014653762876160051,0.25,0.9135802469135802,,,
697,903816,5576,0.010615574957708051,0.5,0.9397590361445783,0.015067990796054469,0.25,0.8902439024390244
698,905040,5584,0.02044587236842707,0.375,0.8833333333333333,,,
699,906520,5592,0.013178215618888352,0.125,0.9222222222222223,,,
700,907744,5600,0.015067613248501506,0.5,0.9230769230769231,,,
701,909032,5608,0.016620132722572317,0.125,0.8888888888888888,,,
702,909936,5616,0.018001627084661288,0.625,0.9452054794520548,,,
703,911544,5624,0.013149644627981329,0.375,0.9076923076923077,,,
704,912896,5632,0.016523957801189638,0.375,0.918918918918919,,,
705,914248,5640,0.015894619884728397,0.25,0.8888888888888888,0.019220274686104332,0.25,0.8857142857142857
706,914896,5648,0.026716210966198296,0.375,0.9032258064516129,,,
707,916056,5656,0.017657118928699485,0.25,0.8840579710144928,,,
708,916640,5664,0.03455630373034925,0.25,0.8904109589041096,,,
709,918120,5672,0.015657352808643436,0.0,0.8392857142857143,,,
710,919408,5680,0.015790292139017087,0.25,0.9036144578313253,,,
711,920312,5688,0.022297921750787413,0.25,0.9148936170212766,,,
712,921152,5696,0.023764363532345414,0.0,0.8787878787878788,,,
713,921928,5704,0.02591088989630529,0.125,0.8860759493670886,0.020417997059592203,0.0,0.8484848484848485
714,923856,5712,0.011794837485555182,0.125,0.9032258064516129,,,
715,925208,5720,0.016056481826454232,0.25,0.9156626506024096,,,
716,928032,5728,0.00825863545158456,0.625,0.9484536082474226,,,
717,929128,5736,0.018412880721933655,0.25,0.8888888888888888,,,
718,930096,5744,0.020425257939419357,0.625,0.9285714285714286,,,
719,931704,5752,0.014414004703343877,0.375,0.8846153846153846,,,
720,932672,5760,0.022866472268733225,0.125,0.8717948717948718,,,
721,933768,5768,0.01767420093707063,0.375,0.8947368421052632,0.01808560244331271,0.25,0.9054054054054054
722,935056,5776,0.016129531674704007,0.25,0.8793103448275862,,,
723,936408,5784,0.02222697881135199,0.125,0.8387096774193549,,,
724,937696,5792,0.01475517281477636,0.25,0.9054054054054054,,,
725,938984,5800,0.009372269770725607,0.875,0.9904761904761905,,,
726,940144,5808,0.017101549670894098,0.375,0.927710843373494,,,
727,941496,5816,0.01591469477957416,0.5,0.9310344827586207,,,
728,942976,5824,0.016454914273369897,0.125,0.8571428571428571,,,
729,944200,5832,0.016171233534340534,0.25,0.9146341463414634,0.017718878289900344,0.25,0.8714285714285714
730,945744,5840,0.013013918463428725,0.375,0.9195402298850575,,,
731,946840,5848,0.01956453816215929,0.125,0.8611111111111112,,,
732,947872,5856,0.019792904505779203,0.625,0.9468085106382979,,,
733,948904,5864,0.020307719854672467,0.25,0.8771929824561403,,,
734,950128,5872,0.015522045582336677,0.375,0.9113924050632911,,,
735,950712,5880,0.02854771591319622,0.375,0.9156626506024096,,,
736,952128,5888,0.016713312907315356,0.125,0.8378378378378378,,,
737,953480,5896,0.012810960586513907,0.5,0.9591836734693877,0.018406870840383137,0.125,0.875
738,955536,5904,0.012515495071509352,0.25,0.8961038961038961,,,
739,956824,5912,0.014799718641325326,0.25,0.9,,,
740,957856,5920,0.01987235957191953,0.5,0.9358974358974359,,,
741,959144,5928,0.014091528050827909,0.5,0.9107142857142857,,,
742,959792,5936,0.02737671032022442,0.125,0.8714285714285714,,,
743,961016,5944,0.015974125777409504,0.125,0.8970588235294118,,,
744,962176,5952,0.013712296424737517,0.5,0.9418604651162791,,,
745,963016,5960,0.021087312533801753,0.5,0.9285714285714286,0.015661162260485216,0.5,0.9444444444444444
746,964496,5968,0.016117550628656302,0.375,0.918918918918919,,,
747,966168,5976,0.013961167545421807,0.375,0.8888888888888888,,,
748,967648,5984,0.015164439957687303,0.125,0.9032258064516129,,,
749,969576,5992,0.012210215497108608,0.25,0.8857142857142857,,,
750,970416,6000,0.02225443855790884,0.125,0.9036144578313253,,,
751,971576,6008,0.022263587523957566,0.125,0.8688524590163934,,,
752,972544,6016,0.024522154985540688,0.125,0.8736842105263158,,,
753,973640,6024,0.01533712494394099,0.25,0.9191919191919192,0.01548898518298736,0.125,0.8524590163934426
754,974544,6032,0.022950014447194123,0.25,0.9027777777777778,,,
755,975896,6040,0.01623188003981186,0.125,0.8769230769230769,,,
756,976800,6048,0.016281523892992585,0.625,0.9305555555555556,,,
757,978216,6056,0.015330549083350109,0.625,0.9464285714285714,,,
758,979184,6064,0.018848890254785346,0.25,0.8529411764705882,,,
759,980280,6072,0.01742394909868566,0.375,0.9156626506024096,,,
760,981312,6080,0.01671536343665367,0.5,0.9456521739130435,,,
761,985736,6088,0.006020138803472037,0.625,0.9230769230769231,0.021035422760962902,0.375,0.9054054054054054
762,987152,6096,0.016021626669335015,0.25,0.8695652173913043,,,
763,992920,6104,0.005284396069112523,0.375,0.9027777777777778,,,
764,993568,6112,0.02844083851825092,0.375,0.8852459016393442,,,
765,995304,6120,0.011546244149074767,0.625,0.9436619718309859,,,
766,996400,6128,0.018902523347723226,0.125,0.8873239436619719,,,
767,998008,6136,0.01468396966224555,0.125,0.8970588235294118,,,
768,999488,6144,0.013155196767911072,0.25,0.864406779661017,,,
769,1000584,6152,0.015899313988440383,0.375,0.9418604651162791,0.021994368161156443,0.25,0.8928571428571429
770,1001872,6160,0.017041264327696048,0.625,0.9565217391304348,,,
771,1003416,6168,0.014542598600962861,0.25,0.9230769230769231,,,
772,1004576,6176,0.01730331208955709,0.25,0.9148936170212766,,,
773,1005928,6184,0.015664190265033334,0.125,0.8918918918918919,,,
774,1006832,6192,0.024255371381196506,0.0,0.8243243243243243,,,
775,1007544,6200,0.027325056051661304,0.375,0.90625,,,
776,1008704,6208,0.019024411518301282,0.375,0.9078947368421053,,,
777,1009800,6216,0.020378937616113396,0.125,0.8153846153846154,0.018823903613258978,0.125,0.8928571428571429
778,1010704,6224,0.019676757019495932,0.5,0.9466666666666667,,,
779,1012120,6232,0.014700413670618384,0.5,0.9032258064516129,,,
780,1013216,6240,0.020658923878689055,0.125,0.9042553191489362,,,
781,1014440,6248,0.01581414823666847,0.375,0.9090909090909091,,,
782,1015344,6256,0.018150070936821434,0.25,0.8833333333333333,,,
783,1017144,6264,0.010213957402573989,0.25,0.8591549295774648,,,
784,1018432,6272,0.021535947348862612,0.0,0.7966101694915254,,,
785,1019784,6280,0.01672334435215221,0.125,0.8795180722891566,0.01833019575004434,0.125,0.8947368421052632
786,1021072,6288,0.020334353254760577,0.25,0.9223300970873787,,,
787,1022488,6296,0.012713807053792926,0.5,0.9411764705882353,,,
788,1023328,6304,0.021328795295990785,0.375,0.8985507246376812,,,
789,1024360,6312,0.02066637865905828,0.125,0.8904109589041096,,,
790,1026352,6320,0.014699966008672903,0.125,0.8529411764705882,,,
791,1027576,6328,0.016973651880290746,0.25,0.9041095890410958,,,
792,1030272,6336,0.009187435866924987,0.375,0.873015873015873,,,
793,1031304,6344,0.017351435610546896,0.625,0.9354838709677419,0.01808941026828777,0.25,0.891566265060241
794,1032336,6352,0.01806609674526018,0.375,0.9014084507042254,,,
795,1033560,6360,0.020452051445588263,0.5,0.9210526315789473,,,
796,1034144,6368,0.03319443415634691,0.25,0.8904109589041096,,,
797,1035432,6376,0.015170919022764521,0.375,0.9014084507042254,,,
798,1037040,6384,0.013364427226486897,0.25,0.8970588235294118,,,
